,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,population,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops,osm_cinemas,average changes,area average changes
102,Filmwelt Landau,"Filmwelt Landau_Landau,Westring_15.csv",1210.8,240.7,130.1,0,"Filmwelt Landau_Landau,Westring_18.csv",1898.5,1168.4,130.1,0.0,"Filmwelt Landau_Landau,Westring_21.csv",1556.8,766.7,130.1,0.0,581.1,2618.2,Landau in der Pfalz,POINT (8.109047726471294 49.20944069572898),4626.687027338809,2918.380469013852,,4666.1,2.410291104240049,1.537203302087886,1.87460204844158,1.940698818256505,4085.000000000001,transit,1210.8,car,840.0,30.62438057482656,transit,1898.5,car,600.0,68.39610218593627,transit,1556.8,car,659.9999999999999,57.605344295991785,2100.0,156.62582705675462,3.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
103,Universum Kinocenter,"Universum Kinocenter_Landau,Westring_15.csv",1179.6,766.7,292.9,0,"Universum Kinocenter_Landau,Westring_18.csv",1179.6,766.7,292.9,0.0,"Universum Kinocenter_Landau,Westring_21.csv",1179.6,766.7,292.9,0.0,442.2,1181.1,Landau in der Pfalz,POINT (8.109047726471294 49.20944069572898),4626.687027338809,1482.3360511524586,,3538.8,1.2566429731709552,1.2566429731709552,1.2566429731709552,1.2566429731709552,3096.6,transit,1179.6,car,120.0,89.82706002034587,transit,1179.6,car,120.0,89.82706002034587,transit,1179.6,car,120.0,89.82706002034587,360.0,269.4811800610376,3.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
104,Filmwelt Landau,"Filmwelt Landau_Landau,Annweilerstraße_15.csv",2729.1,679.0,130.1,1,"Filmwelt Landau_Landau,Annweilerstraße_18.csv",2609.1,679.0,130.1,2.0,"Filmwelt Landau_Landau,Annweilerstraße_21.csv",3989.1,679.0,130.1,1.0,637.3,2790.9,Landau in der Pfalz,POINT (8.089551922165034 49.196692626118484),4275.418424990297,3234.268264688166,,9327.3,1.1851043438086424,1.2396106951393835,0.8107764319491028,1.0784971569657096,8690.0,transit,2729.1,car,1920.0,29.64713641859954,transit,2609.1,car,1800.0,31.01069334253191,foot,2790.9,car,3180.0,20.282770549748065,6900.0,80.94060031087952,,mid,2,2,47610,574.03,24.95,6234,90,2,4.0,0.4072164948453608
105,Universum Kinocenter,"Universum Kinocenter_Landau,Annweilerstraße_15.csv",978.7,160.4,398.3,0,"Universum Kinocenter_Landau,Annweilerstraße_18.csv",978.7,160.4,398.3,0.0,"Universum Kinocenter_Landau,Annweilerstraße_21.csv",978.7,160.4,398.3,0.0,489.2,1436.5,Landau in der Pfalz,POINT (8.089551922165034 49.196692626118484),4275.418424990297,1850.9837222971605,,2936.1000000000004,1.891267724836171,1.891267724836171,1.891267724836171,1.8912677248361711,2446.9000000000005,transit,978.7,car,420.0,57.08593031572494,transit,978.7,car,420.0,57.08593031572494,transit,978.7,car,420.0,57.08593031572494,1260.0,171.2577909471748,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
106,Filmwelt Landau,"Filmwelt Landau_Landau,Berufsschule_15.csv",1941.2,143.1,658.1,0,"Filmwelt Landau_Landau,Berufsschule_18.csv",1941.2,143.1,658.1,0.0,"Filmwelt Landau_Landau,Berufsschule_21.csv",3136.7,437.9,778.8,1.0,473.9,2158.6,Landau in der Pfalz,POINT (8.116238391683213 49.206356569527664),5242.937791211452,2350.190661485362,,7019.1,1.2106896051336091,1.2106896051336091,0.7492557979677247,1.0568783360783145,6545.200000000001,transit,1941.2,car,1140.0,41.27343910982898,transit,1941.2,car,1140.0,41.27343910982898,foot,2158.6,car,1920.0,38.78917333503363,4200.0,121.33605155469158,,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
107,Universum Kinocenter,"Universum Kinocenter_Landau,Berufsschule_15.csv",1182.3,143.1,379.2,0,"Universum Kinocenter_Landau,Berufsschule_18.csv",799.8,206.9,292.9,0.0,"Universum Kinocenter_Landau,Berufsschule_21.csv",1750.5,1172.2,398.3,0.0,335.0,853.6,Landau in der Pfalz,POINT (8.116238391683213 49.206356569527664),5242.937791211452,1079.6084438110709,,3732.6,0.9131425558750494,1.349848016768031,0.6167428984924712,0.9599111570451838,3397.6,foot,853.6,car,660.0,44.17660492260847,transit,799.8,car,300.0,62.49062265566391,foot,853.6,car,180.0,89.7172236503856,1140.0,196.384451228658,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
108,Filmwelt Landau,"Filmwelt Landau_Landau,August-Croissant-Str._15.csv",1843.9,693.8,130.1,0,"Filmwelt Landau_Landau,August-Croissant-Str._18.csv",1843.9,693.8,130.1,0.0,"Filmwelt Landau_Landau,August-Croissant-Str._21.csv",1825.0,566.9,658.1,0.0,418.4,1825.1,Landau in der Pfalz,POINT (8.113871075639908 49.200761745172315),5373.093853160438,1942.548348440628,,5512.8,1.0534998364556798,1.0534998364556798,1.06441005394007,1.0571365756171431,5094.400000000001,foot,1825.1,car,1020.0,44.68246651119908,foot,1825.1,car,1020.0,44.68246651119908,transit,1825.0,car,600.0,67.12328767123287,2640.0,156.48822069363104,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
109,Universum Kinocenter,"Universum Kinocenter_Landau,August-Croissant-Str._15.csv",1526.7,693.8,292.9,0,"Universum Kinocenter_Landau,August-Croissant-Str._18.csv",1246.0,806.8,379.2,0.0,"Universum Kinocenter_Landau,August-Croissant-Str._21.csv",1112.4,806.8,185.6,0.0,279.4,447.1,Landau in der Pfalz,POINT (8.113871075639908 49.200761745172315),5373.093853160438,460.4153147544197,,3885.1,0.3015754992823866,0.3695146988398232,0.4138936666256919,0.3616612882493005,3605.7,foot,447.1,car,540.0000000000001,64.62959324032227,foot,447.1,car,60.0,95.18459069020868,foot,447.1,car,120.00000000000011,89.21251348435813,720.0000000000002,249.02669741488904,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
110,Filmwelt Landau,"Filmwelt Landau_Landau,Daimler_15.csv",2071.0,272.9,658.1,0,"Filmwelt Landau_Landau,Daimler_18.csv",2071.0,272.9,658.1,0.0,"Filmwelt Landau_Landau,Daimler_21.csv",2986.0,287.2,778.8,1.0,455.4,2007.9,Landau in der Pfalz,POINT (8.119310824807545 49.20477139460304),5519.16622087972,2090.608374603937,,7128.0,1.0094680707889605,1.0094680707889605,0.7001367630957592,0.9063576348912268,6672.6,foot,2007.9,car,1140.0,44.95412844036697,foot,2007.9,car,1140.0,44.95412844036697,foot,2007.9,car,1920.0,35.69993302076357,4200.0,125.60818990149752,,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
111,Universum Kinocenter,"Universum Kinocenter_Landau,Daimler_15.csv",1312.1,272.9,379.2,0,"Universum Kinocenter_Landau,Daimler_18.csv",1106.0,513.1,292.9,0.0,no routes possible to this cinema,,,,,365.5,884.8,Landau in der Pfalz,POINT (8.119310824807545 49.20477139460304),5519.16622087972,953.6222064749226,,,0.7267907983194288,0.8622262264691886,,,,foot,884.8,car,660.0,49.69895587226583,foot,884.8,car,300.0,72.875226039783,foot,884.8,car,,,,,,mid,2,2,47610,574.03,24.95,6234,90,2,,0.4072164948453608
112,Filmwelt Landau,"Filmwelt Landau_Landau,Herrmann-Sauter-Str._15.csv",986.3,76.2,130.1,0,"Filmwelt Landau_Landau,Herrmann-Sauter-Str._18.csv",986.3,76.2,130.1,0.0,"Filmwelt Landau_Landau,Herrmann-Sauter-Str._21.csv",986.3,76.2,130.1,0.0,397.9,1436.7,Landau in der Pfalz,POINT (8.132029429296342 49.2045853856424),6381.60007008517,1860.0985174405653,,2958.9,1.8859358384270155,1.8859358384270155,1.8859358384270155,1.8859358384270155,2560.9999999999995,transit,986.3,car,780.0,20.916556828551155,transit,986.3,car,780.0,20.916556828551155,transit,986.3,car,780.0,20.916556828551155,2340.0,62.74967048565347,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
113,Universum Kinocenter,"Universum Kinocenter_Landau,Herrmann-Sauter-Str._15.csv",986.5,76.2,190.3,0,"Universum Kinocenter_Landau,Herrmann-Sauter-Str._18.csv",986.5,76.2,190.3,0.0,"Universum Kinocenter_Landau,Herrmann-Sauter-Str._21.csv",1205.1,834.8,190.3,0.0,419.8,1517.5,Landau in der Pfalz,POINT (8.132029429296342 49.2045853856424),6381.60007008517,1522.7989689737542,,3178.1,1.543638083095544,1.543638083095544,1.2636287187567457,1.4503016283159444,2758.3,transit,986.5,car,720.0,27.01469842878865,transit,986.5,car,720.0,27.01469842878865,transit,1205.1,car,180.0,85.06348020911128,1620.0,139.09287706668857,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
114,Filmwelt Landau,"Filmwelt Landau_Landau,Synagogenmahnmal_15.csv",2299.0,848.9,130.1,0,"Filmwelt Landau_Landau,Synagogenmahnmal_18.csv",1831.3,693.2,658.1,0.0,"Filmwelt Landau_Landau,Synagogenmahnmal_21.csv",2311.0,1052.9,658.1,0.0,489.4,1316.8,Landau in der Pfalz,POINT (8.115629685265116 49.18644054899482),6426.299378438504,1191.795560534085,,6441.3,0.5183973730030819,0.6507920933402965,0.5157055649217157,0.5616316770883647,5951.900000000001,foot,1316.8,car,1320.0,42.58373205741627,foot,1316.8,car,479.9999999999998,73.78911156009393,foot,1316.8,car,600.0,74.03721332756382,2400.0,190.410056945074,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
115,Universum Kinocenter,"Universum Kinocenter_Landau,Synagogenmahnmal_15.csv",890.9,265.7,565.2,0,"Universum Kinocenter_Landau,Synagogenmahnmal_18.csv",1169.1,729.9,379.2,0.0,"Universum Kinocenter_Landau,Synagogenmahnmal_21.csv",1035.5,729.9,185.6,0.0,341.4,1034.5,Landau in der Pfalz,POINT (8.115629685265116 49.18644054899482),6426.299378438504,1139.6448190669223,,3095.5,1.2792062173834575,0.9748052511050572,1.1005744269115618,1.1181952984666923,2754.1,transit,890.9,car,59.999999999999886,93.26523740038164,foot,1034.5,car,60.0,94.86784706184244,foot,1034.5,car,120.0,88.41139546112989,239.9999999999999,276.54447992335395,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
116,Filmwelt Landau,"Filmwelt Landau_Landau,Finanzamt_15.csv",1461.5,551.4,130.1,0,"Filmwelt Landau_Landau,Finanzamt_18.csv",1461.5,551.4,130.1,0.0,"Filmwelt Landau_Landau,Finanzamt_21.csv",3580.4,881.6,778.8,1.0,375.6,1451.6,Landau in der Pfalz,POINT (8.11250505 49.19433480000001),5689.357680220116,1582.4770902684472,,6503.4,1.0827759769199092,1.0827759769199092,0.4419833231673687,0.8691784256690624,6127.799999999999,foot,1451.6,car,780.0,46.63017447827575,foot,1451.6,car,780.0,46.63017447827575,foot,1451.6,car,1920.0,46.37470673667747,3480.0,139.63505569322896,,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
117,Universum Kinocenter,"Universum Kinocenter_Landau,Finanzamt_15.csv",1690.2,551.4,358.8,1,"Universum Kinocenter_Landau,Finanzamt_18.csv",1690.2,551.4,358.8,1.0,"Universum Kinocenter_Landau,Finanzamt_21.csv",417.2,111.6,185.6,0.0,193.2,286.7,Landau in der Pfalz,POINT (8.11250505 49.19433480000001),5689.357680220116,316.2570058678184,,3797.6,0.1871121795455084,0.1871121795455084,0.7580465145441477,0.3774236245450548,3604.4,foot,286.7,car,780.0,53.85161519346823,foot,286.7,car,780.0,53.85161519346823,foot,286.7,car,120.0,71.23681687440077,1680.0,178.9400472613372,,mid,2,2,47610,574.03,24.95,6234,90,2,2.0,0.4072164948453608
118,Filmwelt Landau,"Filmwelt Landau_Landau,Lunette41_15.csv",1711.6,453.5,658.1,0,"Filmwelt Landau_Landau,Lunette41_18.csv",1183.6,453.5,130.1,0.0,"Filmwelt Landau_Landau,Lunette41_21.csv",1183.6,453.5,130.1,0.0,426.0,1693.8,Landau in der Pfalz,POINT (8.11449406864188 49.19937108720732),5491.81632418154,1799.146488682749,,4078.8,1.051148918370384,1.520062934000295,1.520062934000295,1.363758262123658,3652.8,foot,1693.8,car,600.0,64.94508062631455,transit,1183.6,car,599.9999999999999,49.30719837783035,transit,1183.6,car,599.9999999999999,49.30719837783035,1800.0,163.55947738197526,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
119,Universum Kinocenter,"Universum Kinocenter_Landau,Lunette41_15.csv",866.4,453.5,292.9,0,"Universum Kinocenter_Landau,Lunette41_18.csv",866.4,453.5,292.9,0.0,"Universum Kinocenter_Landau,Lunette41_21.csv",957.6,652.0,185.6,0.0,287.0,296.5,Landau in der Pfalz,POINT (8.11449406864188 49.19937108720732),5491.81632418154,300.8560251529907,,2690.4,0.3472484131498046,0.3472484131498046,0.314177135706966,0.3362246540021917,2403.4,foot,296.5,car,120.0,86.14958448753463,foot,296.5,car,120.0,86.14958448753463,foot,296.5,car,120.0,87.468671679198,360.0,259.7678406542673,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
120,Filmwelt Landau,"Filmwelt Landau_Landau,Paul-von-Denis-Straße_15.csv",917.9,139.8,658.1,0,"Filmwelt Landau_Landau,Paul-von-Denis-Straße_18.csv",1147.2,417.1,130.1,1.0,"Filmwelt Landau_Landau,Paul-von-Denis-Straße_21.csv",2107.2,417.1,130.1,1.0,378.0,952.5,Landau in der Pfalz,POINT (8.11886967415176 49.191011163356634),6282.17589798731,1008.2807091430668,,4172.299999999999,1.0984646575259471,0.8789057785417249,0.4784931231696407,0.8186211864124375,3794.2999999999993,transit,917.9,car,119.99999999999989,86.92668046628174,foot,952.5,car,600.0,47.69874476987447,foot,952.5,car,1559.9999999999998,25.96810933940775,2279.9999999999995,160.59353457556398,,mid,2,2,47610,574.03,24.95,6234,90,2,2.0,0.4072164948453608
121,Universum Kinocenter,"Universum Kinocenter_Landau,Paul-von-Denis-Straße_15.csv",664.6,414.3,190.3,0,"Universum Kinocenter_Landau,Paul-von-Denis-Straße_18.csv",667.4,417.1,190.3,0.0,"Universum Kinocenter_Landau,Paul-von-Denis-Straße_21.csv",722.7,417.1,185.6,0.0,245.7,516.8,Landau in der Pfalz,POINT (8.11886967415176 49.191011163356634),6282.17589798731,691.9062210410982,,2054.7,1.0410867003326785,1.0367189407268478,0.957390647628474,1.0117320962293337,1809.0,foot,516.8,car,60.0,90.97201324104724,foot,516.8,car,59.999999999999886,91.00988912196586,foot,516.8,car,120.0,83.395599833956,239.9999999999999,265.3775021969691,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
122,Filmwelt Landau,"Filmwelt Landau_Landau,Lunette41_15.csv",1694.4,436.3,658.1,0,"Filmwelt Landau_Landau,Lunette41_18.csv",1225.7,615.6,130.1,0.0,"Filmwelt Landau_Landau,Lunette41_21.csv",1694.4,436.3,658.1,0.0,495.6,1803.8,Landau in der Pfalz,POINT (8.113435556825051 49.19974458615935),5404.385183514891,1883.052433956781,,4614.5,1.1113387830245405,1.5363077702184718,1.1113387830245405,1.252995112089184,4118.9,transit,1694.4,car,600.0,64.58923512747876,transit,1225.7,car,480.0,60.83870441380436,transit,1694.4,car,600.0,64.58923512747876,1680.0,190.01717466876187,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
123,Universum Kinocenter,"Universum Kinocenter_Landau,Lunette41_15.csv",861.2,615.6,185.6,0,"Universum Kinocenter_Landau,Lunette41_18.csv",885.0,634.7,190.3,0.0,"Universum Kinocenter_Landau,Lunette41_21.csv",940.3,634.7,185.6,0.0,356.6,345.5,Landau in der Pfalz,POINT (8.113435556825051 49.19974458615935),5404.385183514891,358.07658202182586,,2686.5,0.4157879493983115,0.4046063073692947,0.3808109986406741,0.4004017518027601,2329.9,foot,345.5,car,60.0,93.032977241059,foot,345.5,car,60.0,93.22033898305084,foot,345.5,car,119.99999999999989,87.23811549505477,239.9999999999999,273.4914317191646,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
124,Filmwelt Landau,"Filmwelt Landau_Landau,UniAlterMeßplatz_15.csv",1011.7,521.6,130.1,0,"Filmwelt Landau_Landau,UniAlterMeßplatz_18.csv",1231.7,93.6,658.1,0.0,"Filmwelt Landau_Landau,UniAlterMeßplatz_21.csv",1506.1,716.0,130.1,0.0,364.3,1459.6,Landau in der Pfalz,POINT (8.111323792554018 49.19378125143211),5658.988927614607,1633.8088983729176,,3749.5,1.614914399894156,1.3264665895696337,1.0847944348800993,1.3420584747812965,3385.2,transit,1011.7,car,360.0,64.41632895127015,transit,1231.7,car,480.0,61.0294714622067,foot,1459.6,car,659.9999999999999,56.17820861828564,1500.0,181.62400903176248,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
125,Universum Kinocenter,"Universum Kinocenter_Landau,UniAlterMeßplatz_15.csv",771.9,521.6,190.3,0,"Universum Kinocenter_Landau,UniAlterMeßplatz_18.csv",558.8,119.6,379.2,0.0,"Universum Kinocenter_Landau,UniAlterMeßplatz_21.csv",425.2,119.6,185.6,0.0,216.3,389.0,Landau in der Pfalz,POINT (8.111323792554018 49.19378125143211),5658.988927614607,417.237199866248,,1755.9,0.5405327113178494,0.7466664278207731,0.9812728124794168,0.7561573172060131,1539.6,foot,389.0,car,59.999999999999886,92.22697240575204,foot,389.0,car,60.0,89.26270579813887,foot,389.0,car,120.0,71.77798682972718,239.9999999999999,253.2676650336181,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
126,Filmwelt Landau,"Filmwelt Landau_Landau,Annweilerstraße_15.csv",2692.6,642.5,130.1,1,"Filmwelt Landau_Landau,Annweilerstraße_18.csv",2572.6,642.5,130.1,2.0,"Filmwelt Landau_Landau,Annweilerstraße_21.csv",3952.6,642.5,130.1,1.0,630.0,2754.3,Landau in der Pfalz,POINT (8.090187973876073 49.1962747530743),4340.949430177323,3176.1550948095887,,9217.8,1.1795866800897232,1.2346089927736876,0.8035609712112505,1.0725855480248871,8587.8,transit,2692.6,car,1920.0,28.69345613904776,transit,2572.6,car,1800.0,30.03187436834332,foot,2754.3,car,3180.0,19.546627536305216,6900.0,78.27195804369629,,mid,2,2,47610,574.03,24.95,6234,90,2,4.0,0.4072164948453608
127,Universum Kinocenter,"Universum Kinocenter_Landau,Annweilerstraße_15.csv",942.2,123.9,398.3,0,"Universum Kinocenter_Landau,Annweilerstraße_18.csv",942.2,123.9,398.3,0.0,"Universum Kinocenter_Landau,Annweilerstraße_21.csv",942.2,123.9,398.3,0.0,481.9,1399.9,Landau in der Pfalz,POINT (8.090187973876073 49.1962747530743),4340.949430177323,1805.217376836252,,2826.6000000000004,1.9159598565445253,1.9159598565445253,1.9159598565445253,1.9159598565445253,2344.7000000000003,transit,942.2,car,420.0,55.42347696879644,transit,942.2,car,420.0,55.42347696879644,transit,942.2,car,420.0,55.42347696879644,1260.0,166.27043090638932,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
128,Filmwelt Landau,"Filmwelt Landau_Landau,Johanneskirche_15.csv",1564.6,294.5,130.1,0,"Filmwelt Landau_Landau,Johanneskirche_18.csv",1564.6,294.5,130.1,0.0,"Filmwelt Landau_Landau,Johanneskirche_21.csv",2589.9,1013.1,796.8,0.0,485.8,2147.7,Landau in der Pfalz,POINT (8.122319650000001 49.207999650000005),5585.827084168581,2344.608766165953,,5719.1,1.4985355785286676,1.4985355785286676,0.9052893031259712,1.300786820061102,5233.3,transit,1564.6,car,1140.0,27.13792662661384,transit,1564.6,car,1140.0,27.13792662661384,foot,2147.7,car,780.0,69.88300706590988,3060.0,124.15886031913756,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
129,Universum Kinocenter,"Universum Kinocenter_Landau,Johanneskirche_15.csv",1247.4,294.5,292.9,0,"Universum Kinocenter_Landau,Johanneskirche_18.csv",1228.3,635.4,292.9,0.0,"Universum Kinocenter_Landau,Johanneskirche_21.csv",1560.8,982.5,398.3,0.0,425.9,1282.1,Landau in der Pfalz,POINT (8.122319650000001 49.207999650000005),5585.827084168581,1367.7796275376988,,4036.5,1.096504431247153,1.1135550171274924,0.8763324112876082,1.0287972865540844,3610.6,transit,1247.4,car,660.0000000000001,47.08994708994708,transit,1228.3,car,300.0,75.57599934869332,foot,1282.1,car,180.0,88.4674525884162,1140.0,211.13339902705656,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
130,Filmwelt Landau,"Filmwelt Landau_Landau,Hallenbad_15.csv",431.3,241.2,130.1,0,"Filmwelt Landau_Landau,Hallenbad_18.csv",431.3,241.2,130.1,0.0,"Filmwelt Landau_Landau,Hallenbad_21.csv",1608.1,698.0,130.1,0.0,261.9,877.9,Landau in der Pfalz,POINT (8.131917399999999 49.1975604),6696.128425230099,1079.0622666868774,,2470.7,2.5018832986016166,2.5018832986016166,0.6710168936551691,1.891594496952801,2208.8,transit,431.3,car,60.00000000000006,86.0885694412242,transit,431.3,car,60.00000000000006,86.0885694412242,foot,877.9,car,779.9999999999999,51.49555375909459,900.0,223.672692641543,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
131,Universum Kinocenter,"Universum Kinocenter_Landau,Hallenbad_15.csv",783.4,417.8,185.6,1,"Universum Kinocenter_Landau,Hallenbad_18.csv",783.4,417.8,185.6,1.0,"Universum Kinocenter_Landau,Hallenbad_21.csv",788.1,417.8,190.3,0.0,425.0,1100.5,Landau in der Pfalz,POINT (8.131917399999999 49.1975604),6696.128425230099,1239.515923511282,,2354.9,1.582226095878583,1.582226095878583,1.5727901579891916,1.579080783248786,1929.9,transit,783.4,car,180.0,77.02323206535614,transit,783.4,car,180.0,77.02323206535614,transit,788.1,car,180.0,77.1602588503997,540.0,231.206722981112,,mid,2,2,47610,574.03,24.95,6234,90,2,2.0,0.4072164948453608
132,Filmwelt Landau,"Filmwelt Landau_Landau,UniAlterMeßplatz_15.csv",1433.2,463.1,130.1,0,"Filmwelt Landau_Landau,UniAlterMeßplatz_18.csv",1433.2,463.1,130.1,0.0,"Filmwelt Landau_Landau,UniAlterMeßplatz_21.csv",1346.4,556.3,130.1,0.0,455.6,2052.2,Landau in der Pfalz,POINT (8.116072841290258 49.20414253606391),5335.782510343971,2144.525790585368,,4212.8,1.4963199766852973,1.4963199766852973,1.5927850494543732,1.528475000941656,3757.2,transit,1433.2,car,840.0,41.38989673457996,transit,1433.2,car,840.0,41.38989673457996,transit,1346.4,car,660.0000000000001,50.980392156862735,2340.0,133.76018562602263,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
133,Universum Kinocenter,"Universum Kinocenter_Landau,UniAlterMeßplatz_15.csv",969.2,556.3,292.9,0,"Universum Kinocenter_Landau,UniAlterMeßplatz_18.csv",936.0,463.1,292.9,0.0,"Universum Kinocenter_Landau,UniAlterMeßplatz_21.csv",969.2,556.3,292.9,0.0,316.7,738.3,Landau in der Pfalz,POINT (8.116072841290258 49.20414253606391),5335.782510343971,833.3940222257328,,2874.4,0.8598782730352175,0.8903782288736461,0.8598782730352175,0.8700449249813602,2557.7000000000003,foot,738.3,car,120.00000000000011,87.61865456046223,foot,738.3,car,180.0,80.76923076923076,foot,738.3,car,120.00000000000011,87.61865456046223,420.0000000000002,256.00653989015524,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
134,Filmwelt Landau,"Filmwelt Landau_Landau,Annweilerstraße_15.csv",2733.9,683.8,130.1,1,"Filmwelt Landau_Landau,Annweilerstraße_18.csv",2613.9,683.8,130.1,2.0,"Filmwelt Landau_Landau,Annweilerstraße_21.csv",3400.4,701.6,778.8,1.0,494.5,1962.2,Landau in der Pfalz,POINT (8.108504639466288 49.19894422491858),5152.405604412094,2100.31864235923,,8748.2,0.7682499880607301,0.8035191255821684,0.6176681103279703,0.7298124079902896,8253.7,foot,1962.2,car,1920.0,29.770657302754305,foot,1962.2,car,1800.0,31.137380925054515,foot,1962.2,car,1920.0,43.53605458181391,5640.0,104.44409280962272,,mid,2,2,47610,574.03,24.95,6234,90,2,4.0,0.4072164948453608
135,Universum Kinocenter,"Universum Kinocenter_Landau,Annweilerstraße_15.csv",1174.1,683.8,190.3,0,"Universum Kinocenter_Landau,Annweilerstraße_18.csv",1174.1,683.8,190.3,0.0,"Universum Kinocenter_Landau,Annweilerstraße_21.csv",888.8,310.5,398.3,0.0,346.5,507.3,Landau in der Pfalz,POINT (8.108504639466288 49.19894422491858),5152.405604412094,533.1626216280594,,3237.0,0.4541032464253977,0.4541032464253977,0.5998679361251793,0.502691476325325,2890.5,foot,507.3,car,300.0,74.44851375521677,foot,507.3,car,300.0,74.44851375521677,foot,507.3,car,180.0,79.74797479747974,780.0,228.64500230791327,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
136,Filmwelt Landau,"Filmwelt Landau_Landau,Synagogenmahnmal_15.csv",814.7,564.6,130.1,0,"Filmwelt Landau_Landau,Synagogenmahnmal_18.csv",1911.7,773.6,658.1,0.0,"Filmwelt Landau_Landau,Synagogenmahnmal_21.csv",2205.2,947.1,658.1,0.0,240.8,993.7,Landau in der Pfalz,POINT (8.12312825 49.19488525),6289.750687123396,1007.0021075132064,,4931.6,1.2360403921851066,0.5267573926417358,0.4566488787924934,0.7398155545397787,4690.8,transit,814.7,car,120.0,85.27065177365903,foot,993.7,car,480.0,74.89145786472773,foot,993.7,car,599.9999999999998,72.79158352983858,1199.9999999999998,232.95369316822536,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
137,Universum Kinocenter,"Universum Kinocenter_Landau,Synagogenmahnmal_15.csv",1568.4,943.2,565.2,0,"Universum Kinocenter_Landau,Synagogenmahnmal_18.csv",1091.5,652.3,379.2,0.0,"Universum Kinocenter_Landau,Synagogenmahnmal_21.csv",957.9,652.3,185.6,0.0,225.3,572.0,Landau in der Pfalz,POINT (8.12312825 49.19488525),6289.750687123396,627.9465029533699,,3617.8,0.4003739498555023,0.5753060036219605,0.6555449451439294,0.5437416328737974,3392.5,foot,572.0,car,60.0,96.17444529456772,foot,572.0,car,60.0,94.50297755382502,foot,572.0,car,120.0,87.47259630441592,240.0,278.1500191528086,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
138,Filmwelt Landau,"Filmwelt Landau_Landau,DeutschesTor_15.csv",2840.3,1042.2,658.1,0,"Filmwelt Landau_Landau,DeutschesTor_18.csv",2840.3,1042.2,658.1,0.0,"Filmwelt Landau_Landau,DeutschesTor_21.csv",3378.5,679.7,778.8,1.0,511.3,2063.6,Landau in der Pfalz,POINT (8.107741016584665 49.19995838500351),5042.889110065491,2212.3102255088643,,9059.1,0.7789001955810527,0.7789001955810527,0.6548202532215078,0.7375402147945377,8547.800000000001,foot,2063.6,car,1140.0,59.863394711826224,foot,2063.6,car,1140.0,59.863394711826224,foot,2063.6,car,1920.0,43.17004587834838,4200.0,162.89683530200082,,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
