,total duration,total changes,speed,fastest mode,fastest overall mode,walk share,population,departure time
53,690.7,0,1.8384034440669823,transit,car,47.8789633704937,1151,21
54,3976.2,0,0.3061734842113945,foot,car,12.479251546702884,4293,21
55,535.3,0,1.9938025297071755,transit,car,66.37399589015506,4433,21
56,1167.7,0,0.4860339061940391,foot,car,84.58508178470497,1039,21
57,444.1,0,3.7979768124069184,transit,car,59.46858815582077,1987,21
58,631.5,0,1.9138421357333808,transit,car,80.99762470308788,396,21
59,867.9,0,1.5396428535826836,transit,car,65.43380573798825,1987,21
60,3848.1,0,0.2773306414164037,foot,car,9.565759725578856,4293,21
61,753.7,0,0.981555410529738,foot,car,84.0785458405201,4433,21
62,994.9,0,0.9318353158716832,foot,car,69.84621570007037,1151,21
63,639.8,0,1.8805697828386716,transit,car,81.24413879337293,396,21
64,2111.1,0,1.1892856744480744,transit,car,82.94727866988774,1384,21
65,1016.7,0,0.9387442679864804,foot,car,70.49277072882856,1151,21
66,726.9,0,1.1262230555846482,foot,car,75.23730912092446,4433,21
67,871.0,0,0.9475040122392112,foot,car,86.22273249138921,4433,21
68,233.8,0,1.028292248278647,foot,car,48.67408041060735,1039,21
69,867.7,0,1.511998302005102,transit,car,44.681341477469175,3723,21
70,2030.8,0,1.3814788825329398,transit,car,82.27299586369904,985,21
71,3903.9,0,0.287881435133741,foot,car,10.858372396833936,4293,21
72,787.0,0,1.082073486669747,foot,car,77.12833545108006,4433,21
73,514.3,0,1.1439873605495925,transit,car,76.66731479681121,1039,21
74,544.7,0,1.983194238825946,transit,car,66.95428676335597,4433,21
75,965.0,0,1.15091990852906,foot,car,81.34715025906735,1151,21
76,596.8,0,0.9495225641584992,foot,car,79.89276139410188,4433,21
77,535.8,0,1.96981648901658,transit,car,66.40537513997761,4433,21
78,1034.0,0,0.6625361373617588,foot,car,82.59187620889747,1039,21
79,945.2,0,1.146377185852223,foot,car,80.95641134151502,1151,21
80,703.0,0,1.5573264775075544,transit,car,74.3954480796586,4433,21
81,3857.7,0,0.2730371184906024,foot,car,9.790807994400812,4293,21
82,783.5,0,1.1543004778387664,foot,car,77.02616464582003,1151,21
83,1005.0,0,2.632626702073672,transit,car,70.1492537313433,1705,21
84,777.9,0,1.0466052968392134,foot,car,76.86077902043964,4433,21
85,264.6,0,0.7379437895294197,foot,car,54.64852607709751,1039,21
86,3864.3,0,0.1867151926727747,foot,car,13.050229019486062,4293,21
87,3787.4,0,0.15244777595132,foot,car,9.700586154089876,4433,21
88,578.4,0,0.8317717668964424,foot,car,68.87966804979253,4433,21
89,757.4,0,0.89964878878622,foot,car,84.15632426723,4433,21
90,3854.3,0,0.2716766327731915,foot,car,9.711231611446957,4293,21
91,626.0,0,2.971075284759172,transit,car,71.24600638977635,1987,21
92,655.5,0,2.089377823134228,transit,car,81.6933638443936,396,21
93,946.3,0,1.095176873972952,foot,car,80.97854802916622,1151,21
94,3901.3,0,0.2999043934511851,foot,car,10.798964447748189,4293,21
95,983.2,0,1.1662790873380142,foot,car,81.69243287225385,1151,21
96,862.5,0,0.5857431185910238,foot,car,86.08695652173913,1039,21
97,787.0,0,1.082073486669747,foot,car,77.12833545108006,4433,21
98,599.4,0,1.846285891385529,transit,car,69.96996996996997,4433,21
99,2169.1,0,1.377893431654262,transit,car,83.4032548061408,985,21
100,821.4,0,1.6904636642348656,transit,car,63.47699050401753,2733,21
101,880.4,0,1.510345796050297,transit,car,45.47932757837346,3723,21
102,1074.4,0,2.54936099190443,transit,car,72.07743857036485,1705,21
103,2169.1,0,1.377893431654262,transit,car,83.4032548061408,985,21
