,Unnamed: 0.1,field_1,Unnamed: 0,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,example_for,start_location,distance_start_centroid,distance_start_cinema,geometry
74,74,4,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Bahnhofsvorplatz_15.csv",1271.9,831.0,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,179.8,713.3,Aue-Bad Schlema,POINT (12.700793632096227 50.584723252903395),2558.810250523077,751.9192266067342,
75,75,5,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Gabelsberger-Kantstr_15.csv",1923.1,1235.7,567.4,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,289.1,744.3,Aue-Bad Schlema,POINT (12.711801741046667 50.58133741102389),3298.112715006433,604.6213894238435,
76,76,6,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Bahnhof_15.csv",601.4,160.5,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,450.9,807.1,Aue-Bad Schlema,POINT (12.704115560065002 50.592257781830014),2021.4451083268184,780.6534134508237,
77,77,7,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Nicolaikirche_15.csv",1408.6,967.7,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,242.7,909.3,Aue-Bad Schlema,POINT (12.697502583795526 50.58519096987301),2409.9790567560312,966.2969808937496,
78,78,8,0.0,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,445.5,2311.1,Aue-Bad Schlema,POINT (12.681798450000002 50.59795925),797.2846295319968,2411.4734167528954,
79,79,9,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Bahnhofsvorplatz_15.csv",848.2,407.3,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,428.5,994.3,Aue-Bad Schlema,POINT (12.704581070348098 50.59452504626891),1878.732601132537,975.7967204895684,
80,80,0,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Albert-Schweitzer-Str_15.csv",1097.5,596.6,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,423.0,1029.8,Aue-Bad Schlema,POINT (12.71432125 50.59710815),2334.2706483787124,1178.600929189436,
81,81,1,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Bahnhof_15.csv",1394.8,953.9,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,201.6,789.5,Aue-Bad Schlema,POINT (12.700135981594169 50.583350565861984),2674.068158184973,852.2913922907976,
82,82,2,0.0,Nickel-Odeon Kino-Center,Nickel-Odeon Kino-Center_Auestation_15.csv,1971.5,1530.6,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,386.3,1798.2,Aue-Bad Schlema,POINT (12.68685611504453 50.59492112453948),1143.548833611735,1932.7264905132367,
83,83,3,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Robert-Schumann-Platz_15.csv",738.9,238.0,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,362.7,712.9,Aue-Bad Schlema,POINT (12.708510621078188 50.592402111403324),2243.679048971276,652.7408559087158,
84,84,4,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Simmelmarkt_15.csv",1639.4,1069.9,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,398.8,1238.1,Aue-Bad Schlema,POINT (12.695618723596592 50.579898611878036),2917.489368063724,1325.0008586687577,
85,85,5,0.0,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,420.4,2411.6,Aue-Bad Schlema,POINT (12.679980500000001 50.597540050000006),874.0785242584133,2499.786981222252,
86,86,6,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Klinikum,Gartenstr_15.csv",590.6,89.7,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,404.7,775.2,Aue-Bad Schlema,POINT (12.70674666680997 50.59304655069404),2101.436879618863,761.505066291647,
87,87,7,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Robert-Schumann-Str_15.csv",554.5,113.6,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,451.1,752.5,Aue-Bad Schlema,POINT (12.702790157450304 50.59139523657165),2026.4439584825184,774.6919071536516,
88,88,8,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Nicolaikirche_15.csv",710.3,140.8,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,195.1,770.9,Aue-Bad Schlema,POINT (12.698546689824289 50.586748821888385),2285.24796996768,876.7782328769393,
89,89,9,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,GabelsbergerstrSchulgasse_15.csv",1312.0,624.6,567.4,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,398.4,1019.0,Aue-Bad Schlema,POINT (12.708254658519177 50.59502438479797),2058.3937214005705,940.9919100789508,
90,90,0,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Landratsamt_15.csv",743.2,173.7,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,256.3,891.9,Aue-Bad Schlema,POINT (12.697933718490093 50.58879953413776),2063.469891078434,948.2690939202726,
91,91,1,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Rudolf-Breitscheid-Str_15.csv",863.8,422.9,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,330.9,604.9,Aue-Bad Schlema,POINT (12.70965560776766 50.5917504719908),2352.3355535079463,564.643462807614,
92,92,2,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Bahnhofsvorplatz_15.csv",1258.9,818.0,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,178.0,700.3,Aue-Bad Schlema,POINT (12.70056761372798 50.58496774954425),2527.2657939860305,759.6957496763929,
93,93,3,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Klinikum,Gartenstr_15.csv",1392.5,891.6,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,47.9,143.8,Aue-Bad Schlema,POINT (12.712247151427029 50.58551079044973),2961.740046150446,166.05028905228562,
94,94,4,0.0,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,507.3,2675.4,Aue-Bad Schlema,POINT (12.672678132453033 50.5949829377609),1365.657464817899,2860.3790380407668,
95,95,5,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Linden-Bergmannstr_15.csv",607.7,38.2,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,323.3,756.4,Aue-Bad Schlema,POINT (12.699505963199822 50.58742381822259),2251.51249965256,812.3659061647005,
96,96,6,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,BockauerStr_15.csv",886.8,445.9,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,179.7,650.6,Aue-Bad Schlema,POINT (12.702295052133106 50.589110555926766),2201.9429010177564,665.6398102580566,
97,97,7,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Robert-Schumann-Str_15.csv",1637.8,1196.9,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,327.3,1673.9,Aue-Bad Schlema,POINT (12.689576972497235 50.594090560062924),1282.4119611966366,1719.1900484920045,
98,98,8,0.0,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,463.1,2317.6,Aue-Bad Schlema,POINT (12.68258715 50.597548749999994),834.7339357095501,2340.049460407593,
99,99,9,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Robert-Schumann-Platz_15.csv",740.3,239.4,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,393.4,687.2,Aue-Bad Schlema,POINT (12.707137857996019 50.591037015952566),2269.9226169172093,548.103336250936,
100,0,0,,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Kohlenweg_15.csv",2054.1,1484.6,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,569.0,1652.8,Aue-Bad Schlema,POINT (12.696986670174741 50.573406889259395),3639.170757171573,1782.483007151361,
101,1,0,,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Lößnitz,AuerStr14_15.csv",1398.8,897.9,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,314.8,858.0,Aue-Bad Schlema,POINT (12.718643255297131 50.59282803062208),2816.3128285662906,870.7058515630741,
102,2,0,,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,608.0,2949.3,Aue-Bad Schlema,POINT (12.70964641661721 50.61487699426876),2134.886390716276,3132.534446963916,
103,3,0,,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,756.3,3648.8,Aue-Bad Schlema,POINT (12.657072671440467 50.600327978511686),1962.9128445700424,4103.406532771133,
