,Unnamed: 0.1,field_1,Unnamed: 0,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,example_for,start_location,distance_start_centroid,distance_start_cinema,geometry
208,208,8,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Hauswörmannsweg_15.csv,1868.6,602.6,6.0,1.0,Filmtheater Hasetor_Hauswörmannsweg_18.csv,1868.6,602.6,6.0,1.0,Filmtheater Hasetor_Hauswörmannsweg_21.csv,1708.9,106.6,522.3,1.0,526.8,2520.3,Osnabrück,POINT (8.039521078251818 52.25401396036818),2759.915575533515,3005.442578141802,
209,209,9,1.0,Hall of Fame,Hall of Fame_Hauswörmannsweg_15.csv,1314.5,106.6,67.9,2.0,Hall of Fame_Hauswörmannsweg_18.csv,1426.3,106.6,119.7,1.0,Hall of Fame_Hauswörmannsweg_21.csv,1379.4,359.7,119.7,1.0,346.1,2004.7,Osnabrück,POINT (8.039521078251818 52.25401396036818),2759.915575533515,2412.756840061201,
210,210,10,2.0,3-Seiten-Kino,3-Seiten-Kino_Hauswörmannsweg_15.csv,2616.3,602.6,333.7,0.0,3-Seiten-Kino_Hauswörmannsweg_18.csv,2616.3,602.6,333.7,0.0,3-Seiten-Kino_Hauswörmannsweg_21.csv,2529.8,816.1,333.7,0.0,632.1,2031.7,Osnabrück,POINT (8.039521078251818 52.25401396036818),2759.915575533515,2137.8740232688106,
211,211,11,3.0,Cinema Arthouse,Cinema Arthouse_Hauswörmannsweg_15.csv,1359.2,106.6,472.6,0.0,Cinema Arthouse_Hauswörmannsweg_18.csv,1359.2,106.6,472.6,0.0,Cinema Arthouse_Hauswörmannsweg_21.csv,1239.2,106.6,472.6,1.0,474.8,2330.3,Osnabrück,POINT (8.039521078251818 52.25401396036818),2759.915575533515,2715.5620495086155,
212,212,12,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Handwerkskammer_15.csv,,,5798.6,0.0,Filmtheater Hasetor_Handwerkskammer_18.csv,1242.5,673.7,328.8,0.0,Filmtheater Hasetor_Handwerkskammer_21.csv,1182.5,673.7,328.8,0.0,132.3,496.9,Osnabrück,POINT (8.04226999841991 52.28622224916437),948.7161558847392,600.8390394359512,
213,213,13,1.0,Hall of Fame,Hall of Fame_Handwerkskammer_15.csv,1561.4,545.4,56.0,1.0,Hall of Fame_Handwerkskammer_18.csv,1561.4,545.4,56.0,1.0,Hall of Fame_Handwerkskammer_21.csv,2619.4,1619.1,100.3,0.0,306.6,1510.0,Osnabrück,POINT (8.04226999841991 52.28622224916437),948.7161558847392,1918.9846467282864,
214,214,14,2.0,3-Seiten-Kino,3-Seiten-Kino_Handwerkskammer_15.csv,2723.7,673.7,670.0,0.0,3-Seiten-Kino_Handwerkskammer_18.csv,2723.7,673.7,670.0,0.0,3-Seiten-Kino_Handwerkskammer_21.csv,2733.5,673.7,859.8,3.0,911.8,3598.1,Osnabrück,POINT (8.04226999841991 52.28622224916437),948.7161558847392,4494.66282282571,
215,215,15,3.0,Cinema Arthouse,Cinema Arthouse_Handwerkskammer_15.csv,2106.3,673.7,472.6,1.0,Cinema Arthouse_Handwerkskammer_18.csv,2106.3,673.7,472.6,1.0,Cinema Arthouse_Handwerkskammer_21.csv,1806.3,673.7,472.6,1.0,206.3,879.4,Osnabrück,POINT (8.04226999841991 52.28622224916437),948.7161558847392,1114.413580948309,
216,216,16,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Schinkelstraße_15.csv,1230.7,204.7,6.0,1.0,Filmtheater Hasetor_Schinkelstraße_18.csv,1110.7,204.7,6.0,1.0,Filmtheater Hasetor_Schinkelstraße_21.csv,1110.7,204.7,6.0,1.0,312.4,1622.1,Osnabrück,POINT (8.072495847779242 52.28312276732157),1783.3818904753816,1972.1766713457964,
217,217,17,1.0,Hall of Fame,Hall of Fame_Schinkelstraße_15.csv,740.7,204.7,56.0,0.0,Hall of Fame_Schinkelstraße_18.csv,740.7,204.7,56.0,0.0,Hall of Fame_Schinkelstraße_21.csv,740.7,204.7,56.0,0.0,355.7,1316.6,Osnabrück,POINT (8.072495847779242 52.28312276732157),1783.3818904753816,1533.710467079138,
218,218,18,2.0,3-Seiten-Kino,3-Seiten-Kino_Schinkelstraße_15.csv,976.4,162.7,333.7,0.0,3-Seiten-Kino_Schinkelstraße_18.csv,976.4,162.7,333.7,0.0,3-Seiten-Kino_Schinkelstraße_21.csv,2370.9,777.2,333.7,1.0,919.0,3434.9,Osnabrück,POINT (8.072495847779242 52.28312276732157),1783.3818904753816,3736.423766784641,
219,219,19,3.0,Cinema Arthouse,Cinema Arthouse_Schinkelstraße_15.csv,676.8,204.7,232.1,0.0,Cinema Arthouse_Schinkelstraße_18.csv,676.8,204.7,232.1,0.0,Cinema Arthouse_Schinkelstraße_21.csv,648.2,204.7,203.5,0.0,294.9,1362.6,Osnabrück,POINT (8.072495847779242 52.28312276732157),1783.3818904753816,1635.9938718639928,
220,220,20,0.0,Filmtheater Hasetor,Filmtheater Hasetor_HettlicherMasch_15.csv,1931.6,725.6,6.0,0.0,Filmtheater Hasetor_HettlicherMasch_18.csv,1931.6,725.6,6.0,0.0,Filmtheater Hasetor_HettlicherMasch_21.csv,2051.6,725.6,6.0,0.0,772.7,4411.2,Osnabrück,POINT (8.099498273689965 52.245965133049715),5053.0235599790285,5435.746788895858,
221,221,21,1.0,Hall of Fame,Hall of Fame_HettlicherMasch_15.csv,1277.9,561.9,56.0,0.0,Hall of Fame_HettlicherMasch_18.csv,1277.9,561.9,56.0,0.0,Hall of Fame_HettlicherMasch_21.csv,1397.9,561.9,56.0,0.0,588.3,3444.7,Osnabrück,POINT (8.099498273689965 52.245965133049715),5053.0235599790285,4035.0753010622702,
222,222,22,2.0,3-Seiten-Kino,3-Seiten-Kino_HettlicherMasch_15.csv,1359.3,725.6,333.7,0.0,3-Seiten-Kino_HettlicherMasch_18.csv,1359.3,725.6,333.7,0.0,3-Seiten-Kino_HettlicherMasch_21.csv,1315.6,561.9,333.7,0.0,433.2,1944.2,Osnabrück,POINT (8.099498273689965 52.245965133049715),5053.0235599790285,2054.295771028205,
223,223,23,3.0,Cinema Arthouse,Cinema Arthouse_HettlicherMasch_15.csv,2019.7,556.2,203.5,1.0,Cinema Arthouse_HettlicherMasch_18.csv,1545.4,561.9,203.5,0.0,Cinema Arthouse_HettlicherMasch_21.csv,1785.4,561.9,203.5,0.0,717.0,4024.7,Osnabrück,POINT (8.099498273689965 52.245965133049715),5053.0235599790285,4855.09921361176,
224,224,24,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Töpferstraße_15.csv,2108.8,242.8,6.0,2.0,Filmtheater Hasetor_Töpferstraße_18.csv,2050.0,544.0,6.0,1.0,no routes possible to this cinema,,,,,795.0,3812.7,Osnabrück,POINT (7.986044250000001 52.264062349999996),4487.182393139106,4364.580264298264,
225,225,25,1.0,Hall of Fame,Hall of Fame_Töpferstraße_15.csv,1858.8,242.8,56.0,3.0,Hall of Fame_Töpferstraße_18.csv,1920.0,544.0,56.0,1.0,Hall of Fame_Töpferstraße_21.csv,1978.8,242.8,56.0,1.0,916.1,4132.3,Osnabrück,POINT (7.986044250000001 52.264062349999996),4487.182393139106,5042.012260086381,
226,226,26,2.0,3-Seiten-Kino,no routes possible to this cinema,,,,,3-Seiten-Kino_Töpferstraße_18.csv,5939.2,985.5,333.7,5.0,no routes possible to this cinema,,,,,923.7,5397.3,Osnabrück,POINT (7.986044250000001 52.264062349999996),4487.182393139106,5952.529971986971,
227,227,27,3.0,Cinema Arthouse,Cinema Arthouse_Töpferstraße_15.csv,1676.1,544.0,232.1,0.0,Cinema Arthouse_Töpferstraße_18.csv,1676.1,544.0,232.1,0.0,Cinema Arthouse_Töpferstraße_21.csv,2209.0,985.5,203.5,1.0,869.0,4029.8,Osnabrück,POINT (7.986044250000001 52.264062349999996),4487.182393139106,4634.909420733629,
228,228,28,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Salzmarkt_15.csv,1075.2,169.2,6.0,1.0,Filmtheater Hasetor_Salzmarkt_18.csv,1075.2,169.2,6.0,1.0,Filmtheater Hasetor_Salzmarkt_21.csv,1015.2,169.2,6.0,2.0,440.2,1738.7,Osnabrück,POINT (8.0479684 52.26335220000001),1666.4936504282969,1972.8642891046604,
229,229,29,1.0,Hall of Fame,Hall of Fame_Salzmarkt_15.csv,945.2,169.2,56.0,2.0,Hall of Fame_Salzmarkt_18.csv,1005.2,169.2,56.0,2.0,Hall of Fame_Salzmarkt_21.csv,690.1,514.1,56.0,0.0,259.5,1216.9,Osnabrück,POINT (8.0479684 52.26335220000001),1666.4936504282969,1230.004746291074,
230,230,30,2.0,3-Seiten-Kino,3-Seiten-Kino_Salzmarkt_15.csv,1087.8,514.1,333.7,0.0,3-Seiten-Kino_Salzmarkt_18.csv,1087.8,514.1,333.7,0.0,3-Seiten-Kino_Salzmarkt_21.csv,1087.8,514.1,333.7,0.0,589.5,1803.1,Osnabrück,POINT (8.0479684 52.26335220000001),1666.4936504282969,2147.149925748446,
231,231,31,3.0,Cinema Arthouse,Cinema Arthouse_Salzmarkt_15.csv,1001.3,169.2,232.1,0.0,Cinema Arthouse_Salzmarkt_18.csv,821.3,169.2,232.1,0.0,Cinema Arthouse_Salzmarkt_21.csv,881.3,169.2,232.1,0.0,388.2,1580.8,Osnabrück,POINT (8.0479684 52.26335220000001),1666.4936504282969,1582.9240395869915,
232,232,32,0.0,Filmtheater Hasetor,Filmtheater Hasetor_KinderhospitalJugendhbg._15.csv,1595.4,293.1,522.3,0.0,Filmtheater Hasetor_KinderhospitalJugendhbg._18.csv,1595.4,293.1,522.3,0.0,Filmtheater Hasetor_KinderhospitalJugendhbg._21.csv,1775.4,293.1,522.3,0.0,496.7,2158.6,Osnabrück,POINT (8.061470830635173 52.25931698475435),2318.645833548492,2686.571773110915,
233,233,33,1.0,Hall of Fame,Hall of Fame_KinderhospitalJugendhbg._15.csv,1600.5,342.7,117.8,2.0,Hall of Fame_KinderhospitalJugendhbg._18.csv,1600.5,342.7,117.8,2.0,Hall of Fame_KinderhospitalJugendhbg._21.csv,964.6,342.7,261.9,0.0,312.2,1250.7,Osnabrück,POINT (8.061470830635173 52.25931698475435),2318.645833548492,1448.359243002193,
234,234,34,2.0,3-Seiten-Kino,3-Seiten-Kino_KinderhospitalJugendhbg._15.csv,1111.0,342.7,708.3,0.0,3-Seiten-Kino_KinderhospitalJugendhbg._18.csv,1111.0,342.7,708.3,0.0,3-Seiten-Kino_KinderhospitalJugendhbg._21.csv,1405.2,293.1,1052.1,0.0,439.5,1102.8,Osnabrück,POINT (8.061470830635173 52.25931698475435),2318.645833548492,1230.4966421681145,
235,235,35,3.0,Cinema Arthouse,Cinema Arthouse_KinderhospitalJugendhbg._15.csv,1365.7,293.1,472.6,0.0,Cinema Arthouse_KinderhospitalJugendhbg._18.csv,1365.7,293.1,472.6,0.0,Cinema Arthouse_KinderhospitalJugendhbg._21.csv,1305.7,293.1,472.6,0.0,440.9,1830.7,Osnabrück,POINT (8.061470830635173 52.25931698475435),2318.645833548492,2161.6034588064776,
236,236,36,0.0,Filmtheater Hasetor,Filmtheater Hasetor_HettlicherMasch_15.csv,1765.9,167.0,278.9,1.0,Filmtheater Hasetor_HettlicherMasch_18.csv,2128.9,802.9,6.0,0.0,Filmtheater Hasetor_HettlicherMasch_21.csv,2248.9,802.9,6.0,0.0,729.4,4256.4,Osnabrück,POINT (8.100870772533238 52.250526645919734),4775.845203755439,5155.593026075477,
237,237,37,1.0,Hall of Fame,Hall of Fame_HettlicherMasch_15.csv,995.4,167.0,228.4,0.0,Hall of Fame_HettlicherMasch_18.csv,995.4,167.0,228.4,0.0,Hall of Fame_HettlicherMasch_21.csv,1115.4,167.0,228.4,0.0,544.9,3249.7,Osnabrück,POINT (8.100870772533238 52.250526645919734),4775.845203755439,3755.5643042188703,
238,238,38,2.0,3-Seiten-Kino,3-Seiten-Kino_HettlicherMasch_15.csv,1344.2,284.9,819.3,0.0,3-Seiten-Kino_HettlicherMasch_18.csv,1344.2,284.9,819.3,0.0,3-Seiten-Kino_HettlicherMasch_21.csv,1346.3,167.0,819.3,0.0,466.4,1966.0,Osnabrück,POINT (8.100870772533238 52.250526645919734),4775.845203755439,2111.1410739363228,
239,239,39,3.0,Cinema Arthouse,Cinema Arthouse_HettlicherMasch_15.csv,1630.5,167.0,203.5,1.0,Cinema Arthouse_HettlicherMasch_18.csv,1366.2,167.0,479.2,0.0,Cinema Arthouse_HettlicherMasch_21.csv,1606.2,167.0,479.2,0.0,673.6,3829.7,Osnabrück,POINT (8.100870772533238 52.250526645919734),4775.845203755439,4572.213139716217,
240,240,0,0.0,Filmtheater Hasetor,Filmtheater Hasetor_KircheWidukindland_15.csv,3046.6,1744.3,522.3,1.0,Filmtheater Hasetor_KircheWidukindland_18.csv,3046.6,1744.3,522.3,0.0,Filmtheater Hasetor_KircheWidukindland_21.csv,3046.6,1744.3,522.3,0.0,447.4,2660.2,Osnabrück,POINT (8.089631940071875 52.28868557076324),3093.199536615947,3243.1631870952283,
241,241,1,1.0,Hall of Fame,Hall of Fame_KircheWidukindland_15.csv,3180.3,1744.3,56.0,1.0,Hall of Fame_KircheWidukindland_18.csv,2254.2,1178.2,56.0,2.0,Hall of Fame_KircheWidukindland_21.csv,3060.3,1744.3,56.0,1.0,490.7,2354.7,Osnabrück,POINT (8.089631940071875 52.28868557076324),3093.199536615947,2792.7305138468314,
242,242,2,2.0,3-Seiten-Kino,3-Seiten-Kino_KircheWidukindland_15.csv,4056.4,1744.3,1052.1,1.0,3-Seiten-Kino_KircheWidukindland_18.csv,3674.3,1744.3,670.0,1.0,3-Seiten-Kino_KircheWidukindland_21.csv,4116.4,1744.3,1052.1,1.0,763.7,4081.9,Osnabrück,POINT (8.089631940071875 52.28868557076324),3093.199536615947,4553.096839915919,
243,243,3,3.0,Cinema Arthouse,Cinema Arthouse_KircheWidukindland_15.csv,2270.8,1744.3,286.5,0.0,Cinema Arthouse_KircheWidukindland_18.csv,2270.8,1744.3,286.5,0.0,Cinema Arthouse_KircheWidukindland_21.csv,2270.8,1744.3,286.5,0.0,429.9,2400.7,Osnabrück,POINT (8.089631940071875 52.28868557076324),3093.199536615947,2955.279976849164,
244,244,4,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Kesselschmiede_15.csv,1074.1,288.1,6.0,1.0,Filmtheater Hasetor_Kesselschmiede_18.csv,1074.1,288.1,6.0,1.0,Filmtheater Hasetor_Kesselschmiede_21.csv,1256.8,530.8,6.0,2.0,402.2,1617.6,Osnabrück,POINT (8.0391654 52.263842999999994),1710.203281850134,1924.139906687309,
245,245,5,1.0,Hall of Fame,Hall of Fame_Kesselschmiede_15.csv,1309.7,413.7,56.0,2.0,Hall of Fame_Kesselschmiede_18.csv,1004.1,288.1,56.0,2.0,Hall of Fame_Kesselschmiede_21.csv,944.1,288.1,56.0,0.0,310.8,1330.6,Osnabrück,POINT (8.0391654 52.263842999999994),1710.203281850134,1628.0105655927498,
246,246,6,2.0,3-Seiten-Kino,3-Seiten-Kino_Kesselschmiede_15.csv,2187.4,413.7,333.7,4.0,3-Seiten-Kino_Kesselschmiede_18.csv,2187.4,413.7,333.7,4.0,3-Seiten-Kino_Kesselschmiede_21.csv,1701.8,288.1,333.7,0.0,681.5,2244.9,Osnabrück,POINT (8.0391654 52.263842999999994),1710.203281850134,2635.9128011393564,
247,247,7,3.0,Cinema Arthouse,Cinema Arthouse_Kesselschmiede_15.csv,1185.8,413.7,232.1,0.0,Cinema Arthouse_Kesselschmiede_18.csv,1091.6,288.1,203.5,1.0,Cinema Arthouse_Kesselschmiede_21.csv,1120.2,288.1,232.1,1.0,439.5,1522.5,Osnabrück,POINT (8.0391654 52.263842999999994),1710.203281850134,1700.386994835193,
248,248,8,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Rosenburg_15.csv,1218.1,432.1,6.0,1.0,Filmtheater Hasetor_Rosenburg_18.csv,1218.1,432.1,6.0,0.0,Filmtheater Hasetor_Rosenburg_21.csv,1218.1,432.1,6.0,0.0,358.4,2401.9,Osnabrück,POINT (8.082041871724632 52.276166730400945),2365.6398113612536,2660.836290718629,
249,249,9,1.0,Hall of Fame,Hall of Fame_Rosenburg_15.csv,1868.1,432.1,56.0,1.0,Hall of Fame_Rosenburg_18.csv,1542.6,466.6,56.0,2.0,Hall of Fame_Rosenburg_21.csv,1748.1,432.1,56.0,1.0,342.7,1640.1,Osnabrück,POINT (8.082041871724632 52.276166730400945),2365.6398113612536,1650.654341692608,
250,250,10,2.0,3-Seiten-Kino,3-Seiten-Kino_Rosenburg_15.csv,2025.8,432.1,333.7,1.0,3-Seiten-Kino_Rosenburg_18.csv,2025.8,432.1,333.7,1.0,3-Seiten-Kino_Rosenburg_21.csv,2085.8,432.1,333.7,1.0,727.3,2835.1,Osnabrück,POINT (8.082041871724632 52.276166730400945),2365.6398113612536,3071.013597234103,
251,251,11,3.0,Cinema Arthouse,Cinema Arthouse_Rosenburg_15.csv,904.2,432.1,232.1,0.0,Cinema Arthouse_Rosenburg_18.csv,904.2,432.1,232.1,0.0,Cinema Arthouse_Rosenburg_21.csv,904.2,432.1,232.1,0.0,281.9,1890.3,Osnabrück,POINT (8.082041871724632 52.276166730400945),2365.6398113612536,2168.706238966768,
252,252,12,0.0,Filmtheater Hasetor,"Filmtheater Hasetor_Osnabrück,Bergerskamp,Mast2_15.csv",1816.3,970.3,6.0,1.0,"Filmtheater Hasetor_Osnabrück,Bergerskamp,Mast2_18.csv",1816.3,970.3,6.0,1.0,"Filmtheater Hasetor_Osnabrück,Bergerskamp,Mast2_21.csv",1388.2,302.2,6.0,1.0,589.1,2638.3,Osnabrück,POINT (8.0359014 52.2545176),2765.670513271943,2984.371103209698,
253,253,13,1.0,Hall of Fame,"Hall of Fame_Osnabrück,Bergerskamp,Mast2_15.csv",1875.0,799.0,56.0,2.0,"Hall of Fame_Osnabrück,Bergerskamp,Mast2_18.csv",1746.3,970.3,56.0,2.0,"Hall of Fame_Osnabrück,Bergerskamp,Mast2_21.csv",1686.3,970.3,56.0,0.0,408.3,2160.4,Osnabrück,POINT (8.0359014 52.2545176),2765.670513271943,2511.158577917864,
254,254,14,2.0,3-Seiten-Kino,"3-Seiten-Kino_Osnabrück,Bergerskamp,Mast2_15.csv",2632.7,799.0,333.7,1.0,"3-Seiten-Kino_Osnabrück,Bergerskamp,Mast2_18.csv",2632.7,799.0,333.7,1.0,"3-Seiten-Kino_Osnabrück,Bergerskamp,Mast2_21.csv",2444.0,970.3,333.7,0.0,694.4,2227.3,Osnabrück,POINT (8.0359014 52.2545176),2765.670513271943,2391.2287149020585,
255,255,15,3.0,Cinema Arthouse,"Cinema Arthouse_Osnabrück,Bergerskamp,Mast2_15.csv",1691.1,799.0,232.1,0.0,"Cinema Arthouse_Osnabrück,Bergerskamp,Mast2_18.csv",1691.1,799.0,232.1,0.0,"Cinema Arthouse_Osnabrück,Bergerskamp,Mast2_21.csv",1571.1,799.0,232.1,0.0,537.0,2448.4,Osnabrück,POINT (8.0359014 52.2545176),2765.670513271943,2740.463124216876,
256,256,16,0.0,Filmtheater Hasetor,"Filmtheater Hasetor_Osnabrück,Jahnplatz_15.csv",1063.3,277.3,6.0,1.0,"Filmtheater Hasetor_Osnabrück,Jahnplatz_18.csv",1063.3,277.3,6.0,1.0,"Filmtheater Hasetor_Osnabrück,Jahnplatz_21.csv",1191.0,345.0,6.0,2.0,398.6,1597.6,Osnabrück,POINT (8.039006699999998 52.26419315000001),1677.2823334316936,1887.587283339812,
257,257,17,1.0,Hall of Fame,"Hall of Fame_Osnabrück,Jahnplatz_15.csv",1280.2,324.2,56.0,2.0,"Hall of Fame_Osnabrück,Jahnplatz_18.csv",993.3,277.3,56.0,2.0,"Hall of Fame_Osnabrück,Jahnplatz_21.csv",933.3,277.3,56.0,0.0,307.2,1319.8,Osnabrück,POINT (8.039006699999998 52.26419315000001),1677.2823334316936,1615.0195553616002,
258,258,18,2.0,3-Seiten-Kino,"3-Seiten-Kino_Osnabrück,Jahnplatz_15.csv",2157.9,324.2,333.7,4.0,"3-Seiten-Kino_Osnabrück,Jahnplatz_18.csv",2157.9,324.2,333.7,4.0,"3-Seiten-Kino_Osnabrück,Jahnplatz_21.csv",1691.0,277.3,333.7,0.0,677.9,2234.1,Osnabrück,POINT (8.039006699999998 52.26419315000001),1677.2823334316936,2668.129459645363,
259,259,19,3.0,Cinema Arthouse,"Cinema Arthouse_Osnabrück,Jahnplatz_15.csv",1156.3,324.2,232.1,0.0,"Cinema Arthouse_Osnabrück,Jahnplatz_18.csv",1080.8,277.3,203.5,1.0,"Cinema Arthouse_Osnabrück,Jahnplatz_21.csv",1096.3,324.2,232.1,2.0,435.9,1502.5,Osnabrück,POINT (8.039006699999998 52.26419315000001),1677.2823334316936,1670.640302876285,
260,260,20,0.0,Filmtheater Hasetor,Filmtheater Hasetor_AmLünsebrink_15.csv,2660.9,522.0,278.9,2.0,Filmtheater Hasetor_AmLünsebrink_18.csv,2772.8,993.9,278.9,1.0,no routes possible to this cinema,,,,,729.0,3950.7,Osnabrück,POINT (7.987331587131639 52.25712607598194),4738.391115823346,4674.737266673687,
261,261,21,1.0,Hall of Fame,Hall of Fame_AmLünsebrink_15.csv,2149.9,522.0,67.9,3.0,Hall of Fame_AmLünsebrink_18.csv,2369.9,993.9,56.0,1.0,Hall of Fame_AmLünsebrink_21.csv,2258.0,522.0,56.0,1.0,753.3,4270.3,Osnabrück,POINT (7.987331587131639 52.25712607598194),4738.391115823346,5153.518940254982,
262,262,22,2.0,3-Seiten-Kino,no routes possible to this cinema,,,,,3-Seiten-Kino_AmLünsebrink_18.csv,9533.8,902.2,5691.6,2.0,no routes possible to this cinema,,,,,760.8,5535.3,Osnabrück,POINT (7.987331587131639 52.25712607598194),4738.391115823346,5704.869045195426,
263,263,23,3.0,Cinema Arthouse,Cinema Arthouse_AmLünsebrink_15.csv,2366.5,993.9,472.6,0.0,Cinema Arthouse_AmLünsebrink_18.csv,2366.5,993.9,472.6,0.0,Cinema Arthouse_AmLünsebrink_21.csv,1536.0,312.5,203.5,1.0,767.9,4167.8,Osnabrück,POINT (7.987331587131639 52.25712607598194),4738.391115823346,4860.609152572759,
264,264,24,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Laischaftsstraße_15.csv,1196.6,530.6,6.0,0.0,Filmtheater Hasetor_Laischaftsstraße_18.csv,1136.6,530.6,6.0,0.0,Filmtheater Hasetor_Laischaftsstraße_21.csv,1076.6,530.6,6.0,1.0,440.9,1771.1,Osnabrück,POINT (8.048098138356512 52.26105590355925),1922.038353517432,2227.0879277546505,
265,265,25,1.0,Hall of Fame,Hall of Fame_Laischaftsstraße_15.csv,1246.6,530.6,56.0,3.0,Hall of Fame_Laischaftsstraße_18.csv,1186.6,530.6,56.0,1.0,Hall of Fame_Laischaftsstraße_21.csv,706.6,530.6,56.0,0.0,260.2,1231.2,Osnabrück,POINT (8.048098138356512 52.26105590355925),1922.038353517432,1438.6170061399434,
266,266,26,2.0,3-Seiten-Kino,3-Seiten-Kino_Laischaftsstraße_15.csv,1104.3,530.6,333.7,0.0,3-Seiten-Kino_Laischaftsstraße_18.csv,1104.3,530.6,333.7,0.0,3-Seiten-Kino_Laischaftsstraße_21.csv,1104.3,530.6,333.7,0.0,530.8,1659.1,Osnabrück,POINT (8.048098138356512 52.26105590355925),1922.038353517432,1966.152070039249,
267,267,27,3.0,Cinema Arthouse,Cinema Arthouse_Laischaftsstraße_15.csv,1242.7,530.6,232.1,0.0,Cinema Arthouse_Laischaftsstraße_18.csv,1242.7,530.6,232.1,0.0,Cinema Arthouse_Laischaftsstraße_21.csv,1122.7,530.6,232.1,0.0,388.9,1643.1,Osnabrück,POINT (8.048098138356512 52.26105590355925),1922.038353517432,1836.4486323444148,
268,268,28,0.0,Filmtheater Hasetor,"Filmtheater Hasetor_Osnabrück,Rißmüllerplatz_15.csv",270.1,204.1,6.0,0.0,"Filmtheater Hasetor_Osnabrück,Rißmüllerplatz_18.csv",270.1,204.1,6.0,0.0,"Filmtheater Hasetor_Osnabrück,Rißmüllerplatz_21.csv",270.1,204.1,6.0,0.0,135.6,455.5,Osnabrück,POINT (8.042078238880675 52.28486436351548),816.9106583057567,456.1341338342974,
269,269,29,1.0,Hall of Fame,"Hall of Fame_Osnabrück,Rißmüllerplatz_15.csv",1100.1,204.1,56.0,1.0,"Hall of Fame_Osnabrück,Rißmüllerplatz_18.csv",1100.1,204.1,56.0,1.0,no routes possible to this cinema,,,,,310.0,1471.9,Osnabrück,POINT (8.042078238880675 52.28486436351548),816.9106583057567,1806.8341062747336,
270,270,30,2.0,3-Seiten-Kino,"3-Seiten-Kino_Osnabrück,Rißmüllerplatz_15.csv",1617.8,204.1,333.7,0.0,"3-Seiten-Kino_Osnabrück,Rißmüllerplatz_18.csv",1617.8,204.1,333.7,0.0,"3-Seiten-Kino_Osnabrück,Rißmüllerplatz_21.csv",1557.8,204.1,333.7,3.0,915.2,3556.7,Osnabrück,POINT (8.042078238880675 52.28486436351548),816.9106583057567,4363.818260531449,
271,271,31,3.0,Cinema Arthouse,"Cinema Arthouse_Osnabrück,Rißmüllerplatz_15.csv",976.2,204.1,232.1,0.0,"Cinema Arthouse_Osnabrück,Rißmüllerplatz_18.csv",976.2,204.1,232.1,0.0,"Cinema Arthouse_Osnabrück,Rißmüllerplatz_21.csv",916.2,204.1,232.1,1.0,209.7,841.3,Osnabrück,POINT (8.042078238880675 52.28486436351548),816.9106583057567,993.232011180992,
272,272,32,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Töpferstraße_15.csv,2584.5,445.6,278.9,2.0,Filmtheater Hasetor_Töpferstraße_18.csv,2696.3,917.4,278.9,1.0,no routes possible to this cinema,,,,,765.4,3923.8,Osnabrück,POINT (7.987297299999998 52.257753599999994),4706.051661858199,4637.523843235817,
273,273,33,1.0,Hall of Fame,Hall of Fame_Töpferstraße_15.csv,2073.5,445.6,67.9,3.0,Hall of Fame_Töpferstraße_18.csv,2293.4,917.4,56.0,1.0,Hall of Fame_Töpferstraße_21.csv,2181.6,445.6,56.0,1.0,789.7,4243.3,Osnabrück,POINT (7.987297299999998 52.257753599999994),4706.051661858199,5133.380008001773,
274,274,34,2.0,3-Seiten-Kino,no routes possible to this cinema,,,,,3-Seiten-Kino_Töpferstraße_18.csv,9457.4,825.8,5691.6,2.0,no routes possible to this cinema,,,,,797.2,5508.3,Osnabrück,POINT (7.987297299999998 52.257753599999994),4706.051661858199,5717.845088651604,
275,275,35,3.0,Cinema Arthouse,Cinema Arthouse_Töpferstraße_15.csv,2290.0,917.4,472.6,0.0,Cinema Arthouse_Töpferstraße_18.csv,2290.0,917.4,472.6,0.0,Cinema Arthouse_Töpferstraße_21.csv,1628.9,405.4,203.5,1.0,804.3,4140.8,Osnabrück,POINT (7.987297299999998 52.257753599999994),4706.051661858199,4830.501227854763,
276,276,36,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Kalkhügel_15.csv,1554.7,708.7,6.0,1.0,Filmtheater Hasetor_Kalkhügel_18.csv,1554.7,708.7,6.0,1.0,Filmtheater Hasetor_Kalkhügel_21.csv,1554.7,708.7,6.0,2.0,494.5,2376.7,Osnabrück,POINT (8.040546231326767 52.25488180045865),2651.873436578054,2903.172959342064,
