,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,population,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops,osm_cinemas,average changes,area average changes,15_chosen_route,18_chosen_route,21_chosen_route,average_chosen_route,15_visit_time,15_likely_women,15_possible_women,18_visit_time,18_likely_women,18_possible_women,21_visit_time,21_likely_women,21_possible_women,average_visit_time,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over
199,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Heidelberg,RathausBergbahn_15.csv",1694.9,442.4,352.5,1.0,"Luxor Filmpalast Heidelberg_Heidelberg,RathausBergbahn_18.csv",1694.9,442.4,352.5,1,"Luxor Filmpalast Heidelberg_Heidelberg,RathausBergbahn_21.csv",1462.0,176.4,325.6,2.0,718.1,2296.8,Heidelberg,POINT (8.704683013828543 49.41100260298056),973.558571393026,2823.923812744126,,4851.8,1.6661300446894365,1.6661300446894365,1.9315484355294976,1.7546028416361237,4133.7,transit,1694.9,car,900.0000000000001,46.899522095698856,transit,1694.9,car,900.0000000000001,46.899522095698856,transit,1462.0,car,960.0,34.33652530779754,2760.0,128.13556949919524,,top,3,5,162273,1491.07,30.58,47709,238,4,4.0,1.8141809290953543,1694.9,1694.9,1462.0,1617.2666666666667,8789.8,no,yes,8789.8,no,yes,8324.0,no,yes,8634.533333333333,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
200,Die Kamera,"Die Kamera_Eppelheim,Rathaus_15.csv",1755.5,312.3,183.2,3.0,"Die Kamera_Eppelheim,Rathaus_18.csv",1755.5,312.3,183.2,3,"Die Kamera_Eppelheim,Rathaus_21.csv",3205.3,358.2,27.1,1.0,784.0,4022.4,Heidelberg,POINT (8.635541600418597 49.40340618152016),4267.450346615176,4327.0408405912685,,6716.3,2.464848100593146,2.464848100593146,1.349964384173484,2.0932201951199256,5932.3,transit,1755.5,car,1260.0,28.225576758758187,transit,1755.5,car,1260.0,28.225576758758187,transit,3205.3,car,2820.0,12.020715689639037,5340.0,68.47186920715541,,top,3,5,162273,1491.07,30.58,47709,238,4,7.0,1.8141809290953543,1755.5,1755.5,3205.3,2238.766666666667,8911.0,no,yes,8911.0,no,yes,11810.6,no,yes,9877.533333333333,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
201,Gloria & Gloriette,"Gloria & Gloriette_Eppelheim,Rathaus_15.csv",1701.1,312.3,128.8,1.0,"Gloria & Gloriette_Eppelheim,Rathaus_18.csv",1701.1,312.3,128.8,1,"Gloria & Gloriette_Eppelheim,Rathaus_21.csv",3268.5,100.5,228.0,2.0,1027.7,4410.3,Heidelberg,POINT (8.635541600418597 49.40340618152016),4267.450346615176,5287.347966203191,,6670.7,3.1081935019711904,3.1081935019711904,1.6176680331048467,2.6113516790157423,5643.0,transit,1701.1,car,1260.0,25.930280406795607,transit,1701.1,car,1260.0,25.930280406795607,transit,3268.5,car,2940.0,10.05048187241854,5460.0,61.91104268600975,,top,3,5,162273,1491.07,30.58,47709,238,4,4.0,1.8141809290953543,1701.1,1701.1,3268.5,2223.5666666666666,8802.2,no,yes,8802.2,no,yes,11937.0,no,yes,9847.133333333333,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
202,Karlstorkino,"Karlstorkino_Eppelheim,Rathaus_15.csv",1275.4,312.3,123.1,1.0,"Karlstorkino_Eppelheim,Rathaus_18.csv",1275.4,312.3,123.1,1,"Karlstorkino_Eppelheim,Rathaus_21.csv",1755.4,312.3,123.1,1.0,995.7,3628.0,Heidelberg,POINT (8.635541600418597 49.40340618152016),4267.450346615176,3775.742289642883,,4306.200000000001,2.9604377369004884,2.9604377369004884,2.150929867632952,2.690601780477976,3310.500000000001,transit,1275.4,car,840.0000000000001,34.138309549945106,transit,1275.4,car,840.0000000000001,34.138309549945106,transit,1755.4,car,1320.0,24.803463598040327,3000.0,93.08008269793054,,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1275.4,1275.4,1755.4,1435.4000000000003,7950.8,no,yes,7950.8,no,yes,8910.8,no,yes,8270.800000000001,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
203,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Eppelheim,Rathaus_15.csv",1432.4,312.3,640.1,0.0,"Luxor Filmpalast Heidelberg_Eppelheim,Rathaus_18.csv",1432.4,312.3,640.1,0,"Luxor Filmpalast Heidelberg_Eppelheim,Rathaus_21.csv",1432.4,312.3,640.1,0.0,426.2,2048.1,Heidelberg,POINT (8.635541600418597 49.40340618152016),4267.450346615176,2268.3583425388533,,4297.200000000001,1.5836067736238852,1.5836067736238852,1.5836067736238852,1.5836067736238852,3871.000000000001,transit,1432.4,car,480.0,66.48980731639207,transit,1432.4,car,480.0,66.48980731639207,transit,1432.4,car,480.0,66.48980731639207,1440.0,199.46942194917625,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1432.4,1432.4,1432.4,1432.4000000000003,8264.8,no,yes,8264.8,no,yes,8264.8,no,yes,8264.800000000001,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
204,Die Kamera,"Die Kamera_Rohrbach,Fabrikstraße_15.csv",1673.7,86.6,27.1,0.0,"Die Kamera_Rohrbach,Fabrikstraße_18.csv",1673.7,86.6,27.1,0,"Die Kamera_Rohrbach,Fabrikstraße_21.csv",1601.3,434.2,27.1,0.0,761.9,3628.4,Heidelberg,POINT (8.676498223613617 49.376923645160204),3426.044672923619,4432.512881017294,,4948.7,2.6483317685471075,2.6483317685471075,2.7680714925481134,2.688245009880776,4186.8,transit,1673.7,car,1560.0,6.793332138376051,transit,1673.7,car,1560.0,6.793332138376051,transit,1601.3,car,1140.0,28.80784362705302,4260.0,42.39450790380512,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1673.7,1673.7,1601.3,1649.5666666666666,8747.4,no,yes,8747.4,no,yes,8602.6,no,yes,8699.133333333333,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
205,Gloria & Gloriette,"Gloria & Gloriette_Rohrbach,Fabrikstraße_15.csv",2255.4,86.6,128.8,4.0,"Gloria & Gloriette_Rohrbach,Fabrikstraße_18.csv",2255.4,86.6,128.8,4,"Gloria & Gloriette_Rohrbach,Fabrikstraße_21.csv",2474.6,86.6,228.0,0.0,901.6,3887.0,Heidelberg,POINT (8.676498223613617 49.376923645160204),3426.044672923619,4464.258113338091,,6985.4,1.9793642428562963,1.9793642428562963,1.804032212615409,1.9209202327760004,6083.799999999999,transit,2255.4,car,2040.0,9.550412343708434,transit,2255.4,car,2040.0,9.550412343708434,transit,2474.6,car,2160.0,12.713165764163907,6240.0,31.81399045158077,,top,3,5,162273,1491.07,30.58,47709,238,4,8.0,1.8141809290953543,2255.4,2255.4,2474.6,2328.4666666666667,9910.8,no,yes,9910.8,no,yes,10349.2,no,yes,10056.933333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
206,Karlstorkino,"Karlstorkino_Rohrbach,Fabrikstraße_15.csv",677.3,434.2,123.1,0.0,"Karlstorkino_Rohrbach,Fabrikstraße_18.csv",677.3,434.2,123.1,0,"Karlstorkino_Rohrbach,Fabrikstraße_21.csv",617.3,434.2,123.1,0.0,346.4,1062.3,Heidelberg,POINT (8.676498223613617 49.376923645160204),3426.044672923619,1152.7849648628194,,1971.9,1.702030067714188,1.702030067714188,1.8674630890374528,1.7571744081552765,1625.5,transit,677.3,car,120.0,82.28259264727595,transit,677.3,car,120.0,82.28259264727595,transit,617.3,car,60.0,90.28025271342943,300.0,254.84543800798133,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,677.3,677.3,617.3,657.3,6754.6,yes,yes,6754.6,yes,yes,6634.6,yes,yes,6714.6,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
207,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Rohrbach,Fabrikstraße_15.csv",2899.1,86.6,352.5,2.0,"Luxor Filmpalast Heidelberg_Rohrbach,Fabrikstraße_18.csv",3470.6,190.5,640.1,4,"Luxor Filmpalast Heidelberg_Rohrbach,Fabrikstraße_21.csv",4143.0,190.5,352.5,5.0,805.3,2849.0,Heidelberg,POINT (8.676498223613617 49.376923645160204),3426.044672923619,3280.9658576399324,,10512.7,1.1317187601807224,0.945359839117136,0.7919299680521198,0.9563361891166592,9707.4,foot,2849.0,car,2460.0,15.146079817874517,foot,2849.0,car,2640.0,23.93246124589408,foot,2849.0,car,3600.0,13.106444605358435,8700.0,52.18498566912703,,top,3,5,162273,1491.07,30.58,47709,238,4,11.0,1.8141809290953543,2849.0,2849.0,2849.0,2849.0,11098.0,no,yes,11098.0,no,yes,11098.0,no,yes,11098.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
208,Die Kamera,"Die Kamera_Neuenheim,Bunsengymnasium_15.csv",544.2,277.1,27.1,0.0,"Die Kamera_Neuenheim,Bunsengymnasium_18.csv",544.2,277.1,27.1,0,"Die Kamera_Neuenheim,Bunsengymnasium_21.csv",544.2,277.1,27.1,0.0,339.8,1601.5,Heidelberg,POINT (8.67827265 49.430142350000004),2978.270446880693,1923.716726817235,,1632.6,3.5349443712187334,3.5349443712187334,3.5349443712187334,3.5349443712187334,1292.8000000000002,transit,544.2,car,240.0,55.89856670341786,transit,544.2,car,240.0,55.89856670341786,transit,544.2,car,240.0,55.89856670341786,720.0,167.6957001102536,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,544.2,544.2,544.2,544.2,6488.4,yes,yes,6488.4,yes,yes,6488.4,yes,yes,6488.4,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
209,Gloria & Gloriette,"Gloria & Gloriette_Neuenheim,Bunsengymnasium_15.csv",1605.9,277.1,128.8,1.0,"Gloria & Gloriette_Neuenheim,Bunsengymnasium_18.csv",1605.9,277.1,128.8,1,"Gloria & Gloriette_Neuenheim,Bunsengymnasium_21.csv",1425.9,277.1,128.8,1.0,855.9,2757.1,Heidelberg,POINT (8.67827265 49.430142350000004),2978.270446880693,2941.087242995969,,4637.700000000001,1.8314261429702776,1.8314261429702776,2.062618166067725,1.9084901506694267,3781.8000000000006,transit,1605.9,car,1200.0,25.275546422566787,transit,1605.9,car,1200.0,25.275546422566787,transit,1425.9,car,1020.0,28.466231853566168,3420.0,79.01732469869974,,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1605.9,1605.9,1425.9,1545.9000000000003,8611.8,no,yes,8611.8,no,yes,8251.8,no,yes,8491.800000000001,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
210,Karlstorkino,"Karlstorkino_Neuenheim,Bunsengymnasium_15.csv",1480.2,277.1,123.1,1.0,"Karlstorkino_Neuenheim,Bunsengymnasium_18.csv",1480.2,277.1,123.1,1,"Karlstorkino_Neuenheim,Bunsengymnasium_21.csv",1610.9,347.8,123.1,1.0,997.4,3935.7,Heidelberg,POINT (8.67827265 49.430142350000004),2978.270446880693,4814.862024279119,,4571.3,3.252845577813214,3.252845577813214,2.988926702016959,3.1648726192144623,3573.9,transit,1480.2,car,1080.0,27.036886907174708,transit,1480.2,car,1080.0,27.036886907174708,transit,1610.9,car,1140.0,29.232106275994784,3300.0,83.3058800903442,,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1480.2,1480.2,1610.9,1523.7666666666667,8360.4,no,yes,8360.4,no,yes,8621.8,no,yes,8447.533333333333,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
211,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Neuenheim,Bunsengymnasium_15.csv",1349.6,277.1,352.5,1.0,"Luxor Filmpalast Heidelberg_Neuenheim,Bunsengymnasium_18.csv",1349.6,277.1,352.5,1,"Luxor Filmpalast Heidelberg_Neuenheim,Bunsengymnasium_21.csv",1360.3,347.8,352.5,1.0,595.8,2600.9,Heidelberg,POINT (8.67827265 49.430142350000004),2978.270446880693,2843.845572813879,,4059.5,2.1071766247879955,2.1071766247879955,2.090601759033948,2.101651669536646,3463.7,transit,1349.6,car,719.9999999999999,46.65085951393006,transit,1349.6,car,719.9999999999999,46.65085951393006,transit,1360.3,car,660.0,51.481290891715055,2100.0,144.78300991957516,,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1349.6,1349.6,1360.3,1353.1666666666667,8099.2,no,yes,8099.2,no,yes,8120.6,no,yes,8106.333333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
212,Die Kamera,"Die Kamera_Neuenheim,Blumenthalstraße_15.csv",1072.9,305.0,587.9,0.0,"Die Kamera_Neuenheim,Blumenthalstraße_18.csv",1072.9,305.0,587.9,0,"Die Kamera_Neuenheim,Blumenthalstraße_21.csv",1072.9,305.0,587.9,0.0,277.5,1158.9,Heidelberg,POINT (8.687642046350527 49.42882943935998),2640.9852393704905,1525.5936657914558,,3218.7000000000003,1.42193463117854,1.42193463117854,1.42193463117854,1.42193463117854,2941.2000000000003,transit,1072.9,car,180.0000000000001,83.22304035790847,transit,1072.9,car,180.0000000000001,83.22304035790847,transit,1072.9,car,180.0000000000001,83.22304035790847,540.0000000000003,249.66912107372545,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1072.9,1072.9,1072.9,1072.9,7545.8,no,yes,7545.8,no,yes,7545.8,no,yes,7545.8,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
213,Gloria & Gloriette,"Gloria & Gloriette_Neuenheim,Blumenthalstraße_15.csv",1796.2,305.0,351.2,1.0,"Gloria & Gloriette_Neuenheim,Blumenthalstraße_18.csv",1796.2,305.0,351.2,1,"Gloria & Gloriette_Neuenheim,Blumenthalstraße_21.csv",1656.4,305.0,391.4,1.0,793.6,2344.5,Heidelberg,POINT (8.687642046350527 49.42882943935998),2640.9852393704905,2381.464166281949,,5248.8,1.3258346321578605,1.3258346321578605,1.437734947042954,1.3631347371195583,4455.2,transit,1796.2,car,1140.0,36.53268010243848,transit,1796.2,car,1140.0,36.53268010243848,transit,1656.4,car,960.0,42.04298478628351,3240.0,115.10834499116046,,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1796.2,1796.2,1656.4,1749.6000000000001,8992.4,no,yes,8992.4,no,yes,8712.8,no,yes,8899.2,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
214,Karlstorkino,"Karlstorkino_Neuenheim,Blumenthalstraße_15.csv",2119.9,305.0,794.9,1.0,"Karlstorkino_Neuenheim,Blumenthalstraße_18.csv",2119.9,305.0,794.9,1,"Karlstorkino_Neuenheim,Blumenthalstraße_21.csv",2239.9,305.0,794.9,1.0,976.9,3824.0,Heidelberg,POINT (8.687642046350527 49.42882943935998),2640.9852393704905,4689.746432893549,,6479.700000000001,2.212248895180692,2.212248895180692,2.0937302705002674,2.172742686953884,5502.800000000001,transit,2119.9,car,1020.0,51.884522854851646,transit,2119.9,car,1020.0,51.884522854851646,transit,2239.9,car,1140.0,49.10487075315863,3180.0,152.87391646286193,,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,2119.9,2119.9,2239.9,2159.9,9639.8,no,yes,9639.8,no,yes,9879.8,no,yes,9719.8,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
215,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Neuenheim,Blumenthalstraße_15.csv",1603.2,305.0,638.2,1.0,"Luxor Filmpalast Heidelberg_Neuenheim,Blumenthalstraße_18.csv",1603.2,305.0,638.2,1,"Luxor Filmpalast Heidelberg_Neuenheim,Blumenthalstraße_21.csv",1840.7,305.0,875.7,1.0,575.3,2666.3,Heidelberg,POINT (8.687642046350527 49.42882943935998),2640.9852393704905,2987.980052008906,,5047.1,1.863760012480605,1.863760012480605,1.623284648236489,1.7836015577325666,4471.8,transit,1603.2,car,660.0,58.83233532934132,transit,1603.2,car,660.0,58.83233532934132,transit,1840.7,car,660.0,64.14407562340415,1980.0,181.8087462820868,,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1603.2,1603.2,1840.7,1682.3666666666668,8606.4,no,yes,8606.4,no,yes,9081.4,no,yes,8764.733333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
216,Die Kamera,"Die Kamera_Rohrbach,ImBosseldorn_15.csv",1121.9,374.8,27.1,0.0,"Die Kamera_Rohrbach,ImBosseldorn_18.csv",1121.9,374.8,27.1,0,"Die Kamera_Rohrbach,ImBosseldorn_21.csv",1121.9,374.8,27.1,0.0,673.5,3151.8,Heidelberg,POINT (8.686415235163288 49.38016509663165),2870.71444196476,3944.843206200529,,3365.7000000000003,3.516216424102441,3.516216424102441,3.516216424102441,3.516216424102441,2692.2000000000003,transit,1121.9,car,720.0,35.8231571441305,transit,1121.9,car,720.0,35.8231571441305,transit,1121.9,car,720.0,35.8231571441305,2160.0,107.46947143239149,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1121.9,1121.9,1121.9,1121.9,7643.8,no,yes,7643.8,no,yes,7643.8,no,yes,7643.8,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
217,Gloria & Gloriette,"Gloria & Gloriette_Rohrbach,ImBosseldorn_15.csv",1523.6,374.8,128.8,1.0,"Gloria & Gloriette_Rohrbach,ImBosseldorn_18.csv",1523.6,374.8,128.8,1,"Gloria & Gloriette_Rohrbach,ImBosseldorn_21.csv",2634.9,366.9,228.0,2.0,813.2,3410.3,Heidelberg,POINT (8.686415235163288 49.38016509663165),2870.71444196476,3817.593320048072,,5682.1,2.505640141801045,2.505640141801045,1.4488570040791195,2.1533790958937367,4868.900000000001,transit,1523.6,car,1020.0,33.05329482803886,transit,1523.6,car,1020.0,33.05329482803886,transit,2634.9,car,2040.0,22.57770693384948,4080.0,88.6842965899272,,top,3,5,162273,1491.07,30.58,47709,238,4,4.0,1.8141809290953543,1523.6,1523.6,2634.9,1894.0333333333335,8447.2,no,yes,8447.2,no,yes,10669.8,no,yes,9188.066666666668,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
218,Karlstorkino,"Karlstorkino_Rohrbach,ImBosseldorn_15.csv",550.0,366.9,123.1,0.0,"Karlstorkino_Rohrbach,ImBosseldorn_18.csv",550.0,366.9,123.1,0,"Karlstorkino_Rohrbach,ImBosseldorn_21.csv",550.0,366.9,123.1,0.0,269.2,849.7,Heidelberg,POINT (8.686415235163288 49.38016509663165),2870.71444196476,842.9289851447531,,1650.0,1.532598154808642,1.532598154808642,1.532598154808642,1.532598154808642,1380.8,transit,550.0,car,60.0,89.0909090909091,transit,550.0,car,60.0,89.0909090909091,transit,550.0,car,60.0,89.0909090909091,180.0,267.27272727272725,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,550.0,550.0,550.0,550.0,6500.0,yes,yes,6500.0,yes,yes,6500.0,yes,yes,6500.0,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
219,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Rohrbach,ImBosseldorn_15.csv",1867.3,374.8,352.5,1.0,"Luxor Filmpalast Heidelberg_Rohrbach,ImBosseldorn_18.csv",1867.3,374.8,352.5,1,"Luxor Filmpalast Heidelberg_Rohrbach,ImBosseldorn_21.csv",2287.3,374.8,352.5,1.0,735.7,2784.7,Heidelberg,POINT (8.686415235163288 49.38016509663165),2870.71444196476,3184.049923465515,,6021.9,1.7051624931534917,1.7051624931534917,1.3920561025949874,1.600793696300657,5286.2,transit,1867.3,car,1140.0,38.94928506399614,transit,1867.3,car,1140.0,38.94928506399614,transit,2287.3,car,1560.0000000000002,31.797315612293968,3840.0,109.69588574028626,,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1867.3,1867.3,2287.3,2007.3,9134.6,no,yes,9134.6,no,yes,9974.6,no,yes,9414.6,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
220,Die Kamera,"Die Kamera_Kirchheim,Albert-Fritz-Straße_15.csv",2262.9,462.5,780.4,0.0,"Die Kamera_Kirchheim,Albert-Fritz-Straße_18.csv",2262.9,462.5,780.4,0,"Die Kamera_Kirchheim,Albert-Fritz-Straße_21.csv",2202.9,462.5,780.4,0.0,861.6,3945.0,Heidelberg,POINT (8.67132312597698 49.3750002040162),3775.063162471384,4746.020564352521,,6728.700000000001,2.097317850701543,2.097317850701543,2.1544421282638893,2.1163592765556585,5867.1,transit,2262.9,car,1020.0,54.92509611560387,transit,2262.9,car,1020.0,54.92509611560387,transit,2202.9,car,960.0,56.4210813019202,3000.0,166.27127353312795,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,2262.9,2262.9,2202.9,2242.9,9925.8,no,yes,9925.8,no,yes,9805.8,no,yes,9885.8,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
221,Gloria & Gloriette,"Gloria & Gloriette_Kirchheim,Albert-Fritz-Straße_15.csv",2526.2,462.5,443.7,1.0,"Gloria & Gloriette_Kirchheim,Albert-Fritz-Straße_18.csv",2526.2,462.5,443.7,1,"Gloria & Gloriette_Kirchheim,Albert-Fritz-Straße_21.csv",2593.9,462.5,391.4,2.0,1001.4,4203.6,Heidelberg,POINT (8.67132312597698 49.3750002040162),3775.063162471384,4842.369068995698,,7646.299999999999,1.916858945845816,1.916858945845816,1.866829511159142,1.9001824676169243,6644.9,transit,2526.2,car,1619.9999999999998,35.8720608027868,transit,2526.2,car,1619.9999999999998,35.8720608027868,transit,2593.9,car,1740.0,32.919542002390216,4980.0,104.6636636079638,,top,3,5,162273,1491.07,30.58,47709,238,4,4.0,1.8141809290953543,2526.2,2526.2,2593.9,2548.7666666666664,10452.4,no,yes,10452.4,no,yes,10587.8,no,yes,10497.533333333333,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
222,Karlstorkino,"Karlstorkino_Kirchheim,Albert-Fritz-Straße_15.csv",1863.6,462.5,1161.1,0.0,"Karlstorkino_Kirchheim,Albert-Fritz-Straße_18.csv",1863.6,462.5,1161.1,0,"Karlstorkino_Kirchheim,Albert-Fritz-Straße_21.csv",1863.6,462.5,1161.1,0.0,411.9,1428.7,Heidelberg,POINT (8.67132312597698 49.3750002040162),3775.063162471384,1494.5218783028456,,5590.799999999999,0.8019542167325852,0.8019542167325852,0.8019542167325852,0.8019542167325853,5178.9,foot,1428.7,car,240.0,87.1216999356085,foot,1428.7,car,240.0,87.1216999356085,foot,1428.7,car,240.0,87.1216999356085,720.0,261.3650998068255,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1428.7,1428.7,1428.7,1428.7,8257.4,no,yes,8257.4,no,yes,8257.4,no,yes,8257.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
