,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,average changes,15_chosen_route,18_chosen_route,21_chosen_route,average_chosen_route,15_visit_time,15_likely_women,15_possible_women,18_visit_time,18_likely_women,18_possible_women,21_visit_time,21_likely_women,21_possible_women,average_visit_time,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over
30,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,GabelsbergerstrSchulgasse_15.csv",709.0,268.1,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,370.1,576.7,Aue-Bad Schlema,POINT (12.703675880895796 50.589375100573314),2238.564395859527,591.1453173595573,,,0.8337733672208143,,,,,foot,576.7,car,120.0,83.07475317348378,foot,576.7,car,,,foot,576.7,car,,,,,,576.7,576.7,576.7,576.7,6553.4,yes,yes,6553.4,yes,yes,6553.4,yes,yes,6553.4,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
31,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Postplatz(351)_15.csv",1021.1,580.2,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,254.0,608.0,Aue-Bad Schlema,POINT (12.706130174058663 50.58357299733328),2862.7653496217054,489.4702218304333,,,0.4793558141518296,,,,,foot,608.0,car,120.0,88.24796787777888,foot,608.0,car,,,foot,608.0,car,,,,,,608.0,608.0,608.0,608.0,6616.0,yes,yes,6616.0,yes,yes,6616.0,yes,yes,6616.0,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
32,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Rudolf-Breitscheid-Str_15.csv",680.8,179.9,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,371.7,622.1,Aue-Bad Schlema,POINT (12.707915231974237 50.59148407879301),2277.1475692745626,569.1826435157474,,,0.8360497113921084,,,,,foot,622.1,car,180.0,73.56051703877792,foot,622.1,car,,,foot,622.1,car,,,,,,622.1,622.1,622.1,622.1,6644.2,yes,yes,6644.2,yes,yes,6644.2,yes,yes,6644.2,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
33,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Kohlenweg_15.csv",2176.0,1606.5,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,620.5,1774.7,Aue-Bad Schlema,POINT (12.696201978369453 50.573568102297486),3607.885747019228,1799.2268226212802,,,0.8268505618663972,,,,,foot,1774.7,car,120.0,94.48529411764709,foot,1774.7,car,,,foot,1774.7,car,,,,,,1774.7,1774.7,1774.7,1774.7,8949.4,no,yes,8949.4,no,yes,8949.4,no,yes,8949.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
34,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Auerhammer_15.csv",1513.5,1072.6,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,258.0,1014.1,Aue-Bad Schlema,POINT (12.696222738989562 50.585002056149044),2394.433287270978,1059.284605220217,,,0.6998907203305034,,,,,foot,1014.1,car,120.0,92.0713577799802,foot,1014.1,car,,,foot,1014.1,car,,,,,,1014.1,1014.1,1014.1,1014.1,7428.2,no,yes,7428.2,no,yes,7428.2,no,yes,7428.2,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
35,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Simmelmarkt_15.csv",1829.6,1260.1,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,556.8,1326.7,Aue-Bad Schlema,POINT (12.701552928970475 50.576813002350484),3380.858615432815,1289.0077663318625,,,0.7045298241866323,,,,,foot,1326.7,car,120.0,93.44118933100133,foot,1326.7,car,,,foot,1326.7,car,,,,,,1326.7,1326.7,1326.7,1326.7,8053.4,no,yes,8053.4,no,yes,8053.4,no,yes,8053.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
36,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Klinikum,Gartenstr_15.csv",803.4,302.5,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,366.1,501.9,Aue-Bad Schlema,POINT (12.708425906917329 50.590641366594625),2366.753439391331,468.6754778959856,,,0.5833650459248015,,,,,foot,501.9,car,180.0,77.59522031366691,foot,501.9,car,,,foot,501.9,car,,,,,,501.9,501.9,501.9,501.8999999999999,6403.8,yes,yes,6403.8,yes,yes,6403.8,yes,yes,6403.8,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
37,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,446.7,2357.0,Aue-Bad Schlema,POINT (12.681376743486398 50.597793538869745),821.1429156317748,2427.6893014665807,,,,,,,,foot,2357.0,car,,,foot,2357.0,car,,,foot,2357.0,car,,,,,,2357.0,2357.0,2357.0,2357.0,10114.0,no,yes,10114.0,no,yes,10114.0,no,yes,10114.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
38,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,702.8,2927.6,Aue-Bad Schlema,POINT (12.66893315 50.596443949999994),1420.0576763974043,3164.522274168159,,,,,,,,foot,2927.6,car,,,foot,2927.6,car,,,foot,2927.6,car,,,,,,2927.6,2927.6,2927.6,2927.6,11255.2,no,yes,11255.2,no,yes,11255.2,no,yes,11255.2,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
39,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Nicolaikirche_15.csv",1202.8,515.4,567.4,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,247.1,794.2,Aue-Bad Schlema,POINT (12.699518121613092 50.58858246444919),2140.8161688699747,833.5141583861849,,,0.6929781828950656,,,,,foot,794.2,car,120.0,90.0232790156302,foot,794.2,car,,,foot,794.2,car,,,,,,794.2,794.2,794.2,794.2000000000002,6988.4,no,yes,6988.4,no,yes,6988.4,no,yes,6988.400000000001,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
40,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,SolingerStr_15.csv",1004.9,564.0,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,237.8,756.5,Aue-Bad Schlema,POINT (12.700090564965292 50.58284949824892),2723.0783657016705,881.2095060021301,,,0.8769126340950643,,,,,foot,756.5,car,120.0,88.05851328490398,foot,756.5,car,,,foot,756.5,car,,,,,,756.5,756.5,756.5,756.5,6913.0,no,yes,6913.0,no,yes,6913.0,no,yes,6913.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
41,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Bahnhofsvorplatz_15.csv",1344.0,903.1,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,186.3,804.7,Aue-Bad Schlema,POINT (12.700461515459002 50.5841949370895),2600.0683360624525,793.4612601003083,,,0.590372961384158,,,,,foot,804.7,car,120.0,91.07142857142856,foot,804.7,car,,,foot,804.7,car,,,,,,804.7,804.7,804.7,804.7000000000002,7009.4,no,yes,7009.4,no,yes,7009.4,no,yes,7009.400000000001,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
42,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Klinikum,Gartenstr_15.csv",601.9,101.0,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,400.9,786.5,Aue-Bad Schlema,POINT (12.7069188 50.59313624999999),2104.601011267316,766.1161836066792,,,1.2728296786952638,,,,,transit,601.9,car,180.0,70.09470011629838,foot,786.5,car,,,foot,786.5,car,,,,,,601.9,786.5,786.5,724.9666666666667,6603.8,yes,yes,6973.0,no,yes,6973.0,no,yes,6849.933333333333,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
43,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Gartenanlage_15.csv",1352.2,911.3,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,192.3,813.0,Aue-Bad Schlema,POINT (12.699723000341061 50.583782641245605),2618.060589840092,859.0667538534798,,,0.63531042290599,,,,,foot,813.0,car,120.00000000000024,91.12557314006804,foot,813.0,car,,,foot,813.0,car,,,,,,813.0,813.0,813.0,813.0,7026.0,no,yes,7026.0,no,yes,7026.0,no,yes,7026.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
44,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Rudolf-Breitscheid-Str_15.csv",738.6,237.7,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,352.4,564.3,Aue-Bad Schlema,POINT (12.709127740257102 50.59130513813773),2355.130889223561,523.5723481063959,,,0.7088713080238233,,,,,foot,564.3,car,180.0000000000001,75.62956945572704,foot,564.3,car,,,foot,564.3,car,,,,,,564.3,564.3,564.3,564.3,6528.6,yes,yes,6528.6,yes,yes,6528.6,yes,yes,6528.6,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
45,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,352.9,1854.4,Aue-Bad Schlema,POINT (12.685284473086687 50.59510020220016),1107.8972106445117,2040.625673840147,,,,,,,,foot,1854.4,car,,,foot,1854.4,car,,,foot,1854.4,car,,,,,,1854.4,1854.4,1854.4,1854.4000000000003,9108.8,no,yes,9108.8,no,yes,9108.8,no,yes,9108.800000000001,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
46,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,KlinikumSchwimmhalle_15.csv",1966.9,826.9,720.0,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,308.6,560.1,Aue-Bad Schlema,POINT (12.712249672196723 50.581782580731016),3278.0869379304227,559.8188168541759,,,0.2846198672297401,,,,,foot,560.1,car,420.0,78.64660125069908,foot,560.1,car,,,foot,560.1,car,,,,,,560.1,560.1,560.1,560.1,6520.2,yes,yes,6520.2,yes,yes,6520.2,yes,yes,6520.2,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
47,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Klinikum,Gartenstr_15.csv",654.9,154.0,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,400.4,951.5,Aue-Bad Schlema,POINT (12.707336834795292 50.59439975311671),2043.356160886888,889.345648419368,,,1.3579869421581432,,,,,transit,654.9,car,180.0,72.51488776912505,foot,951.5,car,,,foot,951.5,car,,,,,,654.9,951.5,951.5,852.6333333333333,6709.8,yes,yes,7303.0,no,yes,7303.0,no,yes,7105.266666666666,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
48,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Gabelsberger-Kantstr_15.csv",1286.2,598.8,567.4,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,35.8,107.4,Aue-Bad Schlema,POINT (12.711646712937002 50.58583223881951),2906.5851337110585,113.46284898489372,,,0.0882155566668431,,,,,foot,107.4,car,120.00000000000024,90.67019126107914,foot,107.4,car,,,foot,107.4,car,,,,,,107.4,107.4,107.4,107.40000000000002,5614.8,yes,yes,5614.8,yes,yes,5614.8,yes,yes,5614.8,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
49,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,611.6,3218.2,Aue-Bad Schlema,POINT (12.6623992 50.59753310000001),1728.7165971709278,3641.209438973901,,,,,,,,foot,3218.2,car,,,foot,3218.2,car,,,foot,3218.2,car,,,,,,3218.2,3218.2,3218.2,3218.1999999999994,11836.4,no,yes,11836.4,no,yes,11836.4,no,yes,11836.399999999998,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
50,Nickel-Odeon Kino-Center,Nickel-Odeon Kino-Center_Auestation_15.csv,870.8,429.9,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,374.3,1081.8,Aue-Bad Schlema,POINT (12.703401579886581 50.594647743642504),1805.2426555062432,1028.628054834855,,,1.1812448953087449,,,,,transit,870.8,car,120.0,86.21956821313735,foot,1081.8,car,,,foot,1081.8,car,,,,,,870.8,1081.8,1081.8,1011.4666666666666,7141.6,no,yes,7563.6,no,yes,7563.6,no,yes,7422.933333333333,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
51,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Klinikum,Gartenstr_15.csv",654.9,154.0,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,400.4,951.5,Aue-Bad Schlema,POINT (12.707336834795292 50.59439975311671),2043.356160886888,889.345648419368,,,1.3579869421581432,,,,,transit,654.9,car,180.0,72.51488776912505,foot,951.5,car,,,foot,951.5,car,,,,,,654.9,951.5,951.5,852.6333333333333,6709.8,yes,yes,7303.0,no,yes,7303.0,no,yes,7105.266666666666,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
52,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,GabelsbergerstrSchulgasse_15.csv",935.3,434.4,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,368.9,1047.9,Aue-Bad Schlema,POINT (12.712243056084183 50.59553955828479),2274.1052932687385,983.6270572261176,,,1.05167011357438,,,,,transit,935.3,car,180.0,80.75483801988666,foot,1047.9,car,,,foot,1047.9,car,,,,,,935.3,1047.9,1047.9,1010.3666666666668,7270.6,no,yes,7495.8,no,yes,7495.8,no,yes,7420.733333333334,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
53,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Linden-Bergmannstr_15.csv",789.2,348.3,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,361.5,881.2,Aue-Bad Schlema,POINT (12.708724766159001 50.59407749893435),2144.495464167562,831.1511641158276,,,1.053156568823907,,,,,transit,789.2,car,120.0,84.79472883933096,foot,881.2,car,,,foot,881.2,car,,,,,,789.2,881.2,881.2,850.5333333333334,6978.4,no,yes,7162.4,no,yes,7162.4,no,yes,7101.066666666667,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
54,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Bahnhofsvorplatz_15.csv",1271.2,830.3,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,179.7,712.6,Aue-Bad Schlema,POINT (12.700465788897557 50.58482806005694),2537.632277565963,770.8145262148507,,,0.6063676260343381,,,,,foot,712.6,car,120.00000000000024,90.56010069225928,foot,712.6,car,,,foot,712.6,car,,,,,,712.6,712.6,712.6,712.6,6825.2,yes,yes,6825.2,yes,yes,6825.2,yes,yes,6825.2,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
55,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Robert-Schumann-Platz_15.csv",807.8,306.9,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,377.7,776.0,Aue-Bad Schlema,POINT (12.701601197335513 50.59108696846506),1998.0147928929168,818.4981964645592,,,1.0132436202829405,,,,,foot,776.0,car,180.0,77.71725674671949,foot,776.0,car,,,foot,776.0,car,,,,,,776.0,776.0,776.0,776.0,6952.0,no,yes,6952.0,no,yes,6952.0,no,yes,6952.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
56,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Agricolastr_15.csv",984.6,483.7,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,340.6,332.4,Aue-Bad Schlema,POINT (12.711663989262318 50.589703220456926),2607.573606931398,333.8040080395297,,,0.3390249929306619,,,,,foot,332.4,car,180.0000000000001,81.71846435100548,foot,332.4,car,,,foot,332.4,car,,,,,,332.4,332.4,332.4,332.4,6064.8,yes,yes,6064.8,yes,yes,6064.8,yes,yes,6064.8,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
57,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Robert-Schumann-Platz_15.csv",703.1,202.2,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,368.1,677.0,Aue-Bad Schlema,POINT (12.708220419505045 50.59220862121598),2241.3039146412043,637.8471099699062,,,0.9071925899159524,,,,,foot,677.0,car,180.0000000000001,74.39908974541316,foot,677.0,car,,,foot,677.0,car,,,,,,677.0,677.0,677.0,677.0,6754.0,yes,yes,6754.0,yes,yes,6754.0,yes,yes,6754.0,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
58,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Postplatz_15.csv",1167.4,480.0,567.4,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,418.1,874.4,Aue-Bad Schlema,POINT (12.705113529211072 50.59381278901013),1957.9143112307925,888.0695099440068,,,0.7607242675552567,,,,,foot,874.4,car,120.0,89.72074695905431,foot,874.4,car,,,foot,874.4,car,,,,,,874.4,874.4,874.4,874.4,7148.8,no,yes,7148.8,no,yes,7148.8,no,yes,7148.8,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
59,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,BockauerTalstraße_15.csv",961.8,392.3,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,260.7,1077.8,Aue-Bad Schlema,POINT (12.695601247600832 50.58891544894217),1976.8238378932124,1112.0811660738725,,,1.156249912740562,,,,,transit,961.8,car,120.0,87.52339363693075,foot,1077.8,car,,,foot,1077.8,car,,,,,,961.8,1077.8,1077.8,1039.1333333333332,7323.6,no,yes,7555.6,no,yes,7555.6,no,yes,7478.266666666666,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
60,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Brünlasberg_15.csv",1709.2,1268.3,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,371.1,1745.3,Aue-Bad Schlema,POINT (12.688866793144639 50.594822769790404),1189.3210088398014,1802.8330115873048,,,1.0547817760281446,,,,,transit,1709.2,car,120.00000000000024,92.97917154224196,foot,1745.3,car,,,foot,1745.3,car,,,,,,1709.2,1745.3,1745.3,1733.2666666666667,8818.4,no,yes,8890.6,no,yes,8890.6,no,yes,8866.533333333333,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
61,Nickel-Odeon Kino-Center,Nickel-Odeon Kino-Center_Auestation_15.csv,504.7,63.8,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,457.0,716.7,Aue-Bad Schlema,POINT (12.703582650811832 50.59146745402354),2058.2535582768096,739.5934994064859,,,1.4654121248394807,,,,,transit,504.7,car,120.0,76.22349910838122,foot,716.7,car,,,foot,716.7,car,,,,,,504.7,716.7,716.7,646.0333333333334,6409.4,yes,yes,6833.4,yes,yes,6833.4,yes,yes,6692.066666666667,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,no,yes
62,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,608.0,2949.3,Aue-Bad Schlema,POINT (12.70964641661721 50.61487699426876),2134.886390716276,3132.534446963916,,,,,,,,foot,2949.3,car,,,foot,2949.3,car,,,foot,2949.3,car,,,,,,2949.3,2949.3,2949.3,2949.3000000000006,11298.6,no,yes,11298.6,no,yes,11298.6,no,yes,11298.600000000002,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
63,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,DittersdorferWegPrießnitz_15.csv",925.7,424.8,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,385.7,467.8,Aue-Bad Schlema,POINT (12.71071855867501 50.590474546741966),2500.869840969984,415.7248517198018,,,0.4490924184074773,,,,,foot,467.8,car,180.0,80.5552554823377,foot,467.8,car,,,foot,467.8,car,,,,,,467.8,467.8,467.8,467.8,6335.6,yes,yes,6335.6,yes,yes,6335.6,yes,yes,6335.6,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
64,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Nicolaikirche_15.csv",1342.5,901.6,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,220.7,843.1,Aue-Bad Schlema,POINT (12.698411646707044 50.585273263335864),2428.354846007596,901.2906459497206,,,0.6713524364616168,,,,,foot,843.1,car,120.0,91.06145251396649,foot,843.1,car,,,foot,843.1,car,,,,,,843.1,843.1,843.1,843.1,7086.2,no,yes,7086.2,no,yes,7086.2,no,yes,7086.2,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
65,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Linden-Bergmannstr_15.csv",616.4,46.9,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,287.0,717.1,Aue-Bad Schlema,POINT (12.699578278410277 50.587180958513),2277.557796355796,805.1735744690512,,,1.306251743136034,,,,,transit,616.4,car,120.0,80.53212199870214,foot,717.1,car,,,foot,717.1,car,,,,,,616.4,717.1,717.1,683.5333333333333,6632.8,yes,yes,6834.2,yes,yes,6834.2,yes,yes,6767.066666666667,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
