,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
133,65 and over,738.2999999999998,6876.599999999999,no,yes,738.3,6876.6,foot,no,yes,738.3,6876.6,foot,no,yes,738.3,6876.6,foot,no,yes
134,65 and over,1962.2,9324.4,no,yes,1962.2,9324.4,foot,no,yes,1962.2,9324.4,foot,no,yes,1962.2,9324.4,foot,no,yes
135,65 and over,507.3,6414.6,yes,yes,507.3,6414.6,foot,yes,yes,507.3,6414.6,foot,yes,yes,507.3,6414.6,foot,yes,yes
136,65 and over,934.0333333333334,7268.066666666667,no,yes,814.7,7029.4,transit,no,yes,993.7,7387.4,foot,no,yes,993.7,7387.4,foot,no,yes
137,65 and over,572.0,6544.0,no,yes,572.0,6544.0,foot,no,yes,572.0,6544.0,foot,no,yes,572.0,6544.0,foot,no,yes
138,65 and over,2063.6,9527.2,no,yes,2063.6,9527.2,foot,no,yes,2063.6,9527.2,foot,no,yes,2063.6,9527.2,foot,no,yes
139,65 and over,605.3,6610.6,no,yes,605.3,6610.6,foot,no,yes,605.3,6610.6,foot,no,yes,605.3,6610.6,foot,no,yes
140,65 and over,1505.5666666666666,8411.133333333333,no,yes,1799.7,8999.4,foot,no,yes,1358.5,8117.0,transit,no,yes,1358.5,8117.0,transit,no,yes
141,65 and over,421.6000000000001,6243.2,yes,yes,421.6,6243.2,foot,yes,yes,421.6,6243.2,foot,yes,yes,421.6,6243.2,foot,yes,yes
142,65 and over,3282.1,11964.2,no,yes,3282.1,11964.2,foot,no,yes,3282.1,11964.2,foot,no,yes,3282.1,11964.2,foot,no,yes
143,65 and over,2418.0000000000005,10236.0,no,yes,2300.4,10000.8,transit,no,yes,2476.8,10353.6,foot,no,yes,2476.8,10353.6,foot,no,yes
144,65 and over,1942.4000000000003,9284.800000000001,no,yes,1671.2,8742.4,transit,no,yes,1671.2,8742.4,transit,no,yes,2484.8,10369.6,foot,no,yes
145,65 and over,1003.2666666666668,7406.533333333334,no,yes,1148.5,7697.0,foot,no,yes,712.8,6825.6,transit,no,yes,1148.5,7697.0,foot,no,yes
146,65 and over,871.9,7143.8,no,yes,871.9,7143.8,foot,no,yes,871.9,7143.8,foot,no,yes,871.9,7143.8,foot,no,yes
