,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
4,men,1572.8666666666668,8545.733333333334,no,yes,1017.8,7435.6,transit,no,yes,1017.8,7435.6,transit,no,yes,2683.0,10766.0,foot,no,yes
5,men,1430.7,8261.4,no,yes,1059.1,7518.2,transit,no,yes,1059.1,7518.2,transit,no,yes,2173.9,9747.8,foot,no,yes
6,men,437.2,6274.4,yes,yes,437.2,6274.4,foot,yes,yes,437.2,6274.4,foot,yes,yes,437.2,6274.4,foot,yes,yes
7,men,853.2999999999998,7106.599999999999,no,yes,853.3,7106.6,transit,no,yes,853.3,7106.6,transit,no,yes,853.3,7106.6,transit,no,yes
8,men,2169.2,9738.4,no,yes,2169.2,9738.4,foot,no,yes,2169.2,9738.4,foot,no,yes,2169.2,9738.4,foot,no,yes
9,men,2578.0,10556.0,no,yes,2578.0,10556.0,foot,no,yes,2578.0,10556.0,foot,no,yes,2578.0,10556.0,foot,no,yes
10,men,2536.7,10473.4,no,yes,2536.7,10473.4,foot,no,yes,2536.7,10473.4,foot,no,yes,2536.7,10473.4,foot,no,yes
11,men,2351.9,10103.8,no,yes,2351.9,10103.8,foot,no,yes,2351.9,10103.8,foot,no,yes,2351.9,10103.8,foot,no,yes
12,men,2034.5999999999997,9469.199999999999,no,yes,2034.6,9469.2,foot,no,yes,2034.6,9469.2,foot,no,yes,2034.6,9469.2,foot,no,yes
13,men,1413.6000000000001,8227.2,no,yes,1007.6,7415.2,transit,no,yes,1007.6,7415.2,transit,no,yes,2225.6,9851.2,foot,no,yes
14,men,805.1,7010.2,no,yes,805.1,7010.2,transit,no,yes,805.1,7010.2,transit,no,yes,805.1,7010.2,transit,no,yes
15,men,3796.8000000000006,12993.600000000002,no,yes,3796.8,12993.6,foot,no,yes,3796.8,12993.6,foot,no,yes,3796.8,12993.6,foot,no,yes
16,men,423.2,6246.4,yes,yes,423.2,6246.4,foot,yes,yes,423.2,6246.4,foot,yes,yes,423.2,6246.4,foot,yes,yes
17,men,325.3,6050.6,yes,yes,325.3,6050.6,foot,yes,yes,325.3,6050.6,foot,yes,yes,325.3,6050.6,foot,yes,yes
18,men,2435.5,10271.0,no,yes,2435.5,10271.0,foot,no,yes,2435.5,10271.0,foot,no,yes,2435.5,10271.0,foot,no,yes
19,men,2479.1,10358.2,no,yes,2479.1,10358.2,foot,no,yes,2479.1,10358.2,foot,no,yes,2479.1,10358.2,foot,no,yes
20,men,1412.7666666666667,8225.533333333333,no,yes,849.0,7098.0,transit,no,yes,849.0,7098.0,transit,no,yes,2540.3,10480.6,foot,no,yes
21,men,2109.2,9618.4,no,yes,2109.2,9618.4,foot,no,yes,2109.2,9618.4,foot,no,yes,2109.2,9618.4,foot,no,yes
22,men,2226.7,9853.4,no,yes,2226.7,9853.4,foot,no,yes,2226.7,9853.4,foot,no,yes,2226.7,9853.4,foot,no,yes
23,men,2632.1,10664.2,no,yes,2632.1,10664.2,foot,no,yes,2632.1,10664.2,foot,no,yes,2632.1,10664.2,foot,no,yes
24,men,2047.5,9495.0,no,yes,2047.5,9495.0,foot,no,yes,2047.5,9495.0,foot,no,yes,2047.5,9495.0,foot,no,yes
25,men,2020.4000000000003,9440.800000000001,no,yes,2020.4,9440.8,foot,no,yes,2020.4,9440.8,foot,no,yes,2020.4,9440.8,foot,no,yes
26,men,2021.0999999999997,9442.199999999999,no,yes,2021.1,9442.2,foot,no,yes,2021.1,9442.2,foot,no,yes,2021.1,9442.2,foot,no,yes
27,men,2100.6,9601.2,no,yes,2100.6,9601.2,foot,no,yes,2100.6,9601.2,foot,no,yes,2100.6,9601.2,foot,no,yes
28,men,3818.5,13037.0,no,yes,3818.5,13037.0,foot,no,yes,3818.5,13037.0,foot,no,yes,3818.5,13037.0,foot,no,yes
29,men,752.0,6904.0,no,yes,752.0,6904.0,transit,no,yes,752.0,6904.0,transit,no,yes,752.0,6904.0,transit,no,yes
30,men,1449.4333333333334,8298.866666666667,no,yes,1115.4,7630.8,transit,no,yes,1115.4,7630.8,transit,no,yes,2117.5,9635.0,foot,no,yes
31,men,3963.0,13326.0,no,yes,3138.6,11677.2,transit,no,yes,4375.2,14150.4,foot,no,yes,4375.2,14150.4,foot,no,yes
32,men,853.2999999999998,7106.599999999999,no,yes,853.3,7106.6,transit,no,yes,853.3,7106.6,transit,no,yes,853.3,7106.6,transit,no,yes
33,men,1362.0333333333335,8124.0666666666675,no,yes,853.1,7106.2,transit,no,yes,853.1,7106.2,transit,no,yes,2379.9,10159.8,foot,no,yes
34,men,2479.1,10358.2,no,yes,2479.1,10358.2,foot,no,yes,2479.1,10358.2,foot,no,yes,2479.1,10358.2,foot,no,yes
35,men,2315.0,10030.0,no,yes,2315.0,10030.0,foot,no,yes,2315.0,10030.0,foot,no,yes,2315.0,10030.0,foot,no,yes
36,men,2640.4,10680.8,no,yes,2640.4,10680.8,foot,no,yes,2640.4,10680.8,foot,no,yes,2640.4,10680.8,foot,no,yes
37,men,1393.3333333333333,8186.666666666666,no,yes,947.0,7294.0,transit,no,yes,947.0,7294.0,transit,no,yes,2286.0,9972.0,foot,no,yes
38,men,792.6,6985.2,no,yes,792.6,6985.2,transit,no,yes,792.6,6985.2,transit,no,yes,792.6,6985.2,transit,no,yes
39,men,2033.9000000000003,9467.800000000001,no,yes,2033.9,9467.8,foot,no,yes,2033.9,9467.8,foot,no,yes,2033.9,9467.8,foot,no,yes
40,men,2403.0,10206.0,no,yes,2403.0,10206.0,foot,no,yes,2403.0,10206.0,foot,no,yes,2403.0,10206.0,foot,no,yes
41,men,809.0,7018.0,no,yes,809.0,7018.0,transit,no,yes,809.0,7018.0,transit,no,yes,809.0,7018.0,transit,no,yes
42,men,488.59999999999997,6377.2,no,yes,450.4,6300.8,transit,no,yes,450.4,6300.8,transit,no,yes,565.0,6530.0,foot,no,yes
43,men,1625.9333333333334,8651.866666666667,no,yes,1070.9,7541.8,transit,no,yes,1070.9,7541.8,transit,no,yes,2736.0,10872.0,foot,no,yes
44,men,2141.9,9683.8,no,yes,2141.9,9683.8,foot,no,yes,2141.9,9683.8,foot,no,yes,2141.9,9683.8,foot,no,yes
45,men,321.0,6042.0,yes,yes,321.0,6042.0,foot,yes,yes,321.0,6042.0,foot,yes,yes,321.0,6042.0,foot,yes,yes
46,men,3693.3000000000006,12786.600000000002,no,yes,3693.3,12786.6,foot,no,yes,3693.3,12786.6,foot,no,yes,3693.3,12786.6,foot,no,yes
47,men,453.5,6307.0,no,yes,453.5,6307.0,transit,no,yes,453.5,6307.0,transit,no,yes,453.5,6307.0,transit,no,yes
48,men,2416.266666666667,10232.533333333333,no,yes,2492.4,10384.8,foot,no,yes,2492.4,10384.8,foot,no,yes,2264.0,9928.0,transit,no,yes
49,men,1433.3999999999999,8266.8,no,yes,1026.1,7452.2,transit,no,yes,1026.1,7452.2,transit,no,yes,2248.0,9896.0,foot,no,yes
50,men,481.43333333333334,6362.866666666667,no,yes,453.0,6306.0,transit,no,yes,453.0,6306.0,transit,no,yes,538.3,6476.6,foot,no,yes
51,men,2603.933333333333,10607.866666666665,no,yes,2680.1,10760.2,foot,no,yes,2680.1,10760.2,foot,no,yes,2451.6,10303.2,transit,no,yes
52,men,4292.6,13985.2,no,yes,4292.6,13985.2,foot,no,yes,4292.6,13985.2,foot,no,yes,4292.6,13985.2,foot,no,yes
53,men,1986.3333333333333,9372.666666666666,no,yes,2062.5,9525.0,foot,no,yes,2062.5,9525.0,foot,no,yes,1834.0,9068.0,transit,no,yes
54,men,3747.1999999999994,12894.399999999998,no,yes,3747.2,12894.4,foot,no,yes,3747.2,12894.4,foot,no,yes,3747.2,12894.4,foot,no,yes
55,men,1942.4666666666665,9284.933333333332,no,yes,2018.6,9437.2,foot,no,yes,2018.6,9437.2,foot,no,yes,1790.2,8980.4,transit,no,yes
56,men,3801.9,13003.8,no,yes,3801.9,13003.8,foot,no,yes,3801.9,13003.8,foot,no,yes,3801.9,13003.8,foot,no,yes
57,men,3818.5,13037.0,no,yes,3818.5,13037.0,foot,no,yes,3818.5,13037.0,foot,no,yes,3818.5,13037.0,foot,no,yes
58,men,2488.933333333333,10377.866666666665,no,yes,2565.1,10530.2,foot,no,yes,2565.1,10530.2,foot,no,yes,2336.6,10073.2,transit,no,yes
