,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,population,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops,osm_cinemas,average changes,area average changes,15_chosen_route,18_chosen_route,21_chosen_route,average_chosen_route,15_visit_time,15_likely_women,15_possible_women,18_visit_time,18_likely_women,18_possible_women,21_visit_time,21_likely_women,21_possible_women,average_visit_time,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over
378,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Spechtweg_15.csv,1044.8,820.0,104.8,0.0,Prisma Cinema Halle-Neustadt_Spechtweg_18.csv,1044.8,820.0,104.8,0.0,no routes possible to this cinema,,,,,572.5,1605.9,Halle (Saale),POINT (11.92382845 51.4948293),3492.039935283736,1749.8311402484785,,,1.674800095949922,1.674800095949922,,,,transit,1044.8,car,120.0,88.5145482388974,transit,1044.8,car,120.0,88.5145482388974,foot,1605.9,car,,,,,,top,3,6,242083,1792.81,52.92,60209,290,5,,1.5779092702169626,1044.8,1044.8,1605.9,1231.8333333333333,7489.6,no,yes,7489.6,no,yes,8611.8,no,yes,7863.666666666666,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
379,Luchs,Luchs_Spechtweg_15.csv,3005.5,716.7,68.8,2.0,Luchs_Spechtweg_18.csv,3005.5,716.7,68.8,2.0,Luchs_Spechtweg_21.csv,4183.9,716.7,527.2,2.0,568.5,2440.3,Halle (Saale),POINT (11.92382845 51.4948293),3492.039935283736,2856.738964879643,,10194.9,0.9505037314522186,0.9505037314522186,0.6827933184061864,0.8612669271035412,9626.4,foot,2440.3,car,2220.0,26.13541839960073,foot,2440.3,car,2220.0,26.13541839960073,foot,2440.3,car,2939.9999999999995,29.730634097373272,7380.0,82.00147089657473,,top,3,6,242083,1792.81,52.92,60209,290,5,6.0,1.5779092702169626,2440.3,2440.3,2440.3,2440.3,10280.6,no,yes,10280.6,no,yes,10280.6,no,yes,10280.6,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
380,Puschkino,Puschkino_RattmannsdorferWeg_15.csv,2048.7,441.4,767.3,0.0,Puschkino_RattmannsdorferWeg_18.csv,2015.0,793.7,141.3,0.0,Puschkino_RattmannsdorferWeg_21.csv,2400.4,441.4,699.0,0.0,821.3,3564.8,Halle (Saale),POINT (11.958835372983629 51.4527346903943),3140.665455638141,4388.0599804005615,,6464.1,2.1418753260118915,2.1776972607446954,1.8280536495586408,2.0492087454384094,5642.8,transit,2048.7,car,840.0,58.99838922243374,transit,2015.0,car,1080.0,46.40198511166253,transit,2400.4,car,1260.0,47.50874854190968,3180.0,152.90912287600594,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,2048.7,2015.0,2400.4,2154.7000000000003,9497.4,no,yes,9430.0,no,yes,10200.8,no,yes,9709.400000000001,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
381,CinemaxX,CinemaxX_RattmannsdorferWeg_15.csv,1597.3,441.4,195.9,0.0,CinemaxX_RattmannsdorferWeg_18.csv,1408.7,441.4,367.3,0.0,CinemaxX_RattmannsdorferWeg_21.csv,1597.3,441.4,195.9,0.0,646.1,2960.1,Halle (Saale),POINT (11.958835372983629 51.4527346903943),3140.665455638141,3415.0103764836817,,4603.3,2.137989342317462,2.424228278898049,2.137989342317462,2.2334023211776577,3957.2,transit,1597.3,car,960.0,39.89857885181244,transit,1408.7,car,600.0,57.40753886562079,transit,1597.3,car,960.0,39.89857885181244,2520.0,137.20469656924567,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1597.3,1408.7,1597.3,1534.4333333333334,8594.6,no,yes,8217.4,no,yes,8594.6,no,yes,8468.866666666667,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
382,Bel Etage,Bel Etage_RattmannsdorferWeg_15.csv,1376.4,441.4,335.0,0.0,Bel Etage_RattmannsdorferWeg_18.csv,1376.4,441.4,335.0,0.0,Bel Etage_RattmannsdorferWeg_21.csv,1376.4,441.4,335.0,0.0,487.5,2725.7,Halle (Saale),POINT (11.958835372983629 51.4527346903943),3140.665455638141,3012.0698035648456,,4129.200000000001,2.1883680641999748,2.1883680641999748,2.1883680641999748,2.1883680641999748,3641.7000000000007,transit,1376.4,car,600.0000000000001,56.408020924149945,transit,1376.4,car,600.0000000000001,56.408020924149945,transit,1376.4,car,600.0000000000001,56.408020924149945,1800.0000000000005,169.22406277244983,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1376.4,1376.4,1376.4,1376.4000000000003,8152.8,no,yes,8152.8,no,yes,8152.8,no,yes,8152.800000000001,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
383,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_RattmannsdorferWeg_15.csv,2140.7,441.4,79.3,1.0,Prisma Cinema Halle-Neustadt_RattmannsdorferWeg_18.csv,2559.7,680.4,79.3,1.0,Prisma Cinema Halle-Neustadt_RattmannsdorferWeg_21.csv,3100.7,441.4,79.3,2.0,878.6,4258.6,Halle (Saale),POINT (11.958835372983629 51.4527346903943),3140.665455638141,3998.295245229993,,7801.099999999999,1.8677513174335465,1.562017129050277,1.2894814865127209,1.573083310998848,6922.499999999999,transit,2140.7,car,1620.0,24.323819311440182,transit,2559.7,car,1800.0,29.67925928819784,transit,3100.7,car,2580.0,16.792982229819074,6000.0,70.79606082945709,,top,3,6,242083,1792.81,52.92,60209,290,5,4.0,1.5779092702169626,2140.7,2559.7,3100.7,2600.3666666666663,9681.4,no,yes,10519.4,no,yes,11601.4,no,yes,10600.733333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
384,Luchs,Luchs_RattmannsdorferWeg_15.csv,2331.7,441.4,570.3,0.0,Luchs_RattmannsdorferWeg_18.csv,2271.7,441.4,570.3,0.0,Luchs_RattmannsdorferWeg_21.csv,2799.9,680.4,559.5,1.0,963.0,4862.0,Halle (Saale),POINT (11.958835372983629 51.4527346903943),3140.665455638141,5930.230329332514,,7403.299999999999,2.5433075993191725,2.610481282445972,2.1180150467275665,2.423934642830904,6440.299999999999,transit,2331.7,car,1320.0,43.38894368915384,transit,2271.7,car,1260.0,44.5349297882643,transit,2799.9,car,1560.0,44.28372441872924,4140.0,132.20759789614738,,top,3,6,242083,1792.81,52.92,60209,290,5,1.0,1.5779092702169626,2331.7,2271.7,2799.9,2467.7666666666664,10063.4,no,yes,9943.4,no,yes,10999.8,no,yes,10335.533333333333,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
385,Puschkino,Puschkino_NeuesTheater_15.csv,635.8,434.5,141.3,0.0,Puschkino_NeuesTheater_18.csv,579.3,318.0,141.3,0.0,Puschkino_NeuesTheater_21.csv,579.3,318.0,141.3,0.0,91.2,196.2,Halle (Saale),POINT (11.965475382294928 51.4929080529109),1415.3330349781854,194.239843070886,,1794.4,0.3055046289255835,0.3353009547227447,0.3353009547227447,0.325368846123691,1703.1999999999998,foot,196.2,car,60.0,90.56307014784522,foot,196.2,car,119.99999999999994,79.28534438114967,foot,196.2,car,119.99999999999994,79.28534438114967,299.9999999999999,249.1337589101446,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,196.2,196.2,196.2,196.19999999999996,5792.4,yes,yes,5792.4,yes,yes,5792.4,yes,yes,5792.4,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
386,CinemaxX,CinemaxX_NeuesTheater_15.csv,813.9,318.0,195.9,0.0,CinemaxX_NeuesTheater_18.csv,753.9,318.0,195.9,0.0,CinemaxX_NeuesTheater_21.csv,1170.4,434.5,195.9,2.0,376.3,1484.1,Halle (Saale),POINT (11.965475382294928 51.4929080529109),1415.3330349781854,1745.28808275705,,2738.2,2.144351987660708,2.3150127109126544,1.491189407687158,1.983518035420173,2361.9,transit,813.9,car,300.0,63.14043494286768,transit,753.9,car,240.0,68.16553919617986,transit,1170.4,car,540.0000000000001,53.86192754613807,1080.0,185.16790168518563,,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,813.9,753.9,1170.4,912.7333333333332,7027.8,no,yes,6907.8,no,yes,7740.8,no,yes,7225.466666666666,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
387,Bel Etage,Bel Etage_NeuesTheater_15.csv,1075.2,318.0,337.2,0.0,Bel Etage_NeuesTheater_18.csv,1015.2,318.0,337.2,0.0,Bel Etage_NeuesTheater_21.csv,1371.7,434.5,337.2,2.0,485.9,1901.4,Halle (Saale),POINT (11.965475382294928 51.4929080529109),1415.3330349781854,2302.6769896338856,,3462.1000000000004,2.141626664466039,2.26820034439902,1.6787030616270944,2.0295100234973846,2976.2000000000003,transit,1075.2,car,420.0,60.93750000000001,transit,1015.2,car,360.0,64.53900709219857,transit,1371.7,car,600.0,56.25865714077423,1380.0,181.7351642329728,,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,1075.2,1015.2,1371.7,1154.0333333333335,7550.4,no,yes,7430.4,no,yes,8143.4,no,yes,7708.0666666666675,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
388,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_NeuesTheater_15.csv,2114.5,895.2,79.3,1.0,Prisma Cinema Halle-Neustadt_NeuesTheater_18.csv,2114.5,895.2,79.3,1.0,Prisma Cinema Halle-Neustadt_NeuesTheater_21.csv,1572.1,172.8,79.3,1.0,671.8,3261.2,Halle (Saale),POINT (11.965475382294928 51.4929080529109),1415.3330349781854,3500.4132554989246,,5801.1,1.6554330837072238,1.6554330837072238,2.226584349277352,1.8458168388972664,5129.3,transit,2114.5,car,1140.0,46.08654528257272,transit,2114.5,car,1140.0,46.08654528257272,transit,1572.1,car,1320.0,16.035875580433817,3600.0,108.20896614557924,,top,3,6,242083,1792.81,52.92,60209,290,5,3.0,1.5779092702169626,2114.5,2114.5,1572.1,1933.7,9629.0,no,yes,9629.0,no,yes,8544.2,no,yes,9267.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
389,Luchs,Luchs_NeuesTheater_15.csv,716.4,527.6,68.8,0.0,Luchs_NeuesTheater_18.csv,626.8,318.0,68.8,0.0,Luchs_NeuesTheater_21.csv,626.8,318.0,68.8,0.0,320.2,1262.4,Halle (Saale),POINT (11.965475382294928 51.4929080529109),1415.3330349781854,1493.3608054377964,,1970.0,2.0845349042961985,2.382515643646772,2.382515643646772,2.283188730529914,1649.7999999999995,transit,716.4,car,120.0,83.24958123953098,transit,626.8,car,240.0,61.71027440970007,transit,626.8,car,240.0,61.71027440970007,599.9999999999999,206.6701300589312,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,716.4,626.8,626.8,656.6666666666666,6832.8,yes,yes,6653.6,yes,yes,6653.6,yes,yes,6713.333333333333,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
390,Puschkino,Puschkino_Otto-Kilian-Straße_15.csv,936.7,735.4,141.3,0.0,Puschkino_Otto-Kilian-Straße_18.csv,936.7,735.4,141.3,0.0,Puschkino_Otto-Kilian-Straße_21.csv,936.7,735.4,141.3,0.0,562.6,1567.3,Halle (Saale),POINT (11.969783863611836 51.475657285680505),527.6633750197896,1801.082129090288,,2810.1000000000004,1.9227950561442169,1.9227950561442169,1.9227950561442169,1.922795056144217,2247.5000000000005,transit,936.7,car,60.0,93.59453400234868,transit,936.7,car,60.0,93.59453400234868,transit,936.7,car,60.0,93.59453400234868,180.0,280.783602007046,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,936.7,936.7,936.7,936.7000000000002,7273.4,no,yes,7273.4,no,yes,7273.4,no,yes,7273.400000000001,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
391,CinemaxX,CinemaxX_Otto-Kilian-Straße_15.csv,1171.3,735.4,195.9,0.0,CinemaxX_Otto-Kilian-Straße_18.csv,1171.3,735.4,195.9,0.0,CinemaxX_Otto-Kilian-Straße_21.csv,1171.3,735.4,195.9,1.0,418.8,865.8,Halle (Saale),POINT (11.969783863611836 51.475657285680505),527.6633750197896,902.364437387867,,3513.9,0.7703956607085009,0.7703956607085009,0.7703956607085009,0.7703956607085007,3095.0999999999995,foot,865.8,car,240.0,79.5099462136088,foot,865.8,car,240.0,79.5099462136088,foot,865.8,car,240.0,79.5099462136088,720.0,238.5298386408264,,top,3,6,242083,1792.81,52.92,60209,290,5,1.0,1.5779092702169626,865.8,865.8,865.8,865.7999999999998,7131.6,no,yes,7131.6,no,yes,7131.6,no,yes,7131.599999999999,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
392,Bel Etage,Bel Etage_Otto-Kilian-Straße_15.csv,1372.6,735.4,337.2,0.0,Bel Etage_Otto-Kilian-Straße_18.csv,1372.6,735.4,337.2,0.0,Bel Etage_Otto-Kilian-Straße_21.csv,1372.6,735.4,337.2,1.0,228.8,837.2,Halle (Saale),POINT (11.969783863611836 51.475657285680505),527.6633750197896,907.4477671555842,,4117.799999999999,0.6611159603348276,0.6611159603348276,0.6611159603348276,0.6611159603348276,3888.999999999999,foot,837.2,car,300.0,78.14366894943902,foot,837.2,car,300.0,78.14366894943902,foot,837.2,car,300.0,78.14366894943902,900.0,234.43100684831705,,top,3,6,242083,1792.81,52.92,60209,290,5,1.0,1.5779092702169626,837.2,837.2,837.2,837.2000000000002,7074.4,no,yes,7074.4,no,yes,7074.4,no,yes,7074.400000000001,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
393,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Otto-Kilian-Straße_15.csv,1534.7,735.4,79.3,0.0,Prisma Cinema Halle-Neustadt_Otto-Kilian-Straße_18.csv,1534.7,735.4,79.3,0.0,Prisma Cinema Halle-Neustadt_Otto-Kilian-Straße_21.csv,4196.5,1417.2,79.3,3.0,634.3,2920.5,Halle (Saale),POINT (11.969783863611836 51.475657285680505),527.6633750197896,3478.31325839059,,7265.9,2.266445076165107,2.266445076165107,0.8288605405434505,1.7872502309578882,6631.599999999999,transit,1534.7,car,720.0000000000001,53.08529354271192,transit,1534.7,car,720.0000000000001,53.08529354271192,foot,2920.5,car,2700.0,35.66066960562373,4140.0,141.83125669104757,,top,3,6,242083,1792.81,52.92,60209,290,5,3.0,1.5779092702169626,1534.7,1534.7,2920.5,1996.6333333333332,8469.4,no,yes,8469.4,no,yes,11241.0,no,yes,9393.266666666666,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
394,Luchs,Luchs_Otto-Kilian-Straße_15.csv,1344.2,735.4,68.8,0.0,Luchs_Otto-Kilian-Straße_18.csv,1344.2,735.4,68.8,0.0,Luchs_Otto-Kilian-Straße_21.csv,1224.2,735.4,68.8,0.0,718.8,2835.5,Halle (Saale),POINT (11.969783863611836 51.475657285680505),527.6633750197896,3434.452953313392,,3912.6,2.55501633188022,2.55501633188022,2.805467205777971,2.638499956512804,3193.8,transit,1344.2,car,540.0000000000001,59.827406635917264,transit,1344.2,car,540.0000000000001,59.827406635917264,transit,1224.2,car,420.0000000000001,65.69188041169743,1500.0000000000005,185.34669368353195,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1344.2,1344.2,1224.2,1304.2,8088.4,no,yes,8088.4,no,yes,7848.4,no,yes,8008.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
395,Puschkino,Puschkino_Pfännerhöhe_15.csv,1934.2,575.2,699.0,0.0,Puschkino_Pfännerhöhe_18.csv,1934.2,575.2,699.0,0.0,Puschkino_Pfännerhöhe_21.csv,2997.5,1270.2,767.3,2.0,574.1,2388.1,Halle (Saale),POINT (11.979906720410437 51.46718055043752),1666.3503053380628,2868.0266579529366,,6865.9,1.482797362192605,1.482797362192605,0.9568062245047328,1.307466982963314,6291.799999999999,transit,1934.2,car,660.0,65.87736531899493,transit,1934.2,car,660.0,65.87736531899493,foot,2388.1,car,960.0,67.97331109257715,2280.0,199.728041730567,,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,1934.2,1934.2,2388.1,2085.5,9268.4,no,yes,9268.4,no,yes,10176.2,no,yes,9571.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
396,CinemaxX,CinemaxX_Pfännerhöhe_15.csv,1131.1,575.2,195.9,0.0,CinemaxX_Pfännerhöhe_18.csv,1131.1,575.2,195.9,0.0,CinemaxX_Pfännerhöhe_21.csv,1131.1,575.2,195.9,0.0,374.5,1318.1,Halle (Saale),POINT (11.979906720410437 51.46718055043752),1666.3503053380628,1460.6683756406585,,3393.3,1.2913697954563332,1.2913697954563332,1.2913697954563332,1.2913697954563332,3018.8,transit,1131.1,car,359.9999999999999,68.17257536910972,transit,1131.1,car,359.9999999999999,68.17257536910972,transit,1131.1,car,359.9999999999999,68.17257536910972,1079.9999999999995,204.5177261073292,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1131.1,1131.1,1131.1,1131.1,7662.2,no,yes,7662.2,no,yes,7662.2,no,yes,7662.2,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
397,Bel Etage,Bel Etage_Pfännerhöhe_15.csv,792.0,397.0,335.0,0.0,Bel Etage_Pfännerhöhe_18.csv,792.0,397.0,335.0,0.0,Bel Etage_Pfännerhöhe_21.csv,792.0,397.0,335.0,0.0,277.8,854.2,Halle (Saale),POINT (11.979906720410437 51.46718055043752),1666.3503053380628,923.496926060274,,2376.0,1.1660314722983256,1.1660314722983256,1.1660314722983256,1.1660314722983256,2098.2,transit,792.0,car,60.0,92.42424242424244,transit,792.0,car,60.0,92.42424242424244,transit,792.0,car,60.0,92.42424242424244,180.0,277.2727272727273,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,792.0,792.0,792.0,792.0,6984.0,no,yes,6984.0,no,yes,6984.0,no,yes,6984.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
398,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Pfännerhöhe_15.csv,2454.5,575.2,79.3,1.0,Prisma Cinema Halle-Neustadt_Pfännerhöhe_18.csv,2454.5,575.2,79.3,1.0,Prisma Cinema Halle-Neustadt_Pfännerhöhe_21.csv,2634.5,575.2,79.3,2.0,754.4,3913.3,Halle (Saale),POINT (11.979906720410437 51.46718055043752),1666.3503053380628,4371.131312476911,,7543.5,1.780864254421231,1.780864254421231,1.6591881998394045,1.7403055695606222,6789.1,transit,2454.5,car,1800.0,26.66530861682624,transit,2454.5,car,1800.0,26.66530861682624,transit,2634.5,car,1980.0,24.84342379958246,5580.0,78.17404103323494,,top,3,6,242083,1792.81,52.92,60209,290,5,4.0,1.5779092702169626,2454.5,2454.5,2634.5,2514.5,10309.0,no,yes,10309.0,no,yes,10669.0,no,yes,10429.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
399,Luchs,Luchs_Pfännerhöhe_15.csv,2585.5,575.2,570.3,1.0,Luchs_Pfännerhöhe_18.csv,2967.0,575.2,771.8,1.0,Luchs_Pfännerhöhe_21.csv,13557.5,575.2,6982.3,4.0,811.6,3790.6,Halle (Saale),POINT (11.979906720410437 51.46718055043752),1666.3503053380628,4519.3565816141145,,19110.0,1.7479623212586015,1.5232074761085657,0.3333473414430473,1.201505712936738,18298.4,transit,2585.5,car,1440.0,44.30477663894799,transit,2967.0,car,1620.0,45.39939332659253,foot,3790.6,car,6000.0,55.74405310713627,9060.0,145.44822307267677,,top,3,6,242083,1792.81,52.92,60209,290,5,6.0,1.5779092702169626,2585.5,2967.0,3790.6,3114.366666666667,10571.0,no,yes,11334.0,no,yes,12981.2,no,yes,11628.733333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
400,Puschkino,Puschkino_Raffineriestraße_15.csv,1459.5,309.5,550.0,0.0,Puschkino_Raffineriestraße_18.csv,1399.5,309.5,550.0,0.0,Puschkino_Raffineriestraße_21.csv,1646.3,527.3,699.0,0.0,476.3,2089.6,Halle (Saale),POINT (11.99263190908471 51.48093526818072),1684.8055901137802,2115.9982296593685,,4505.3,1.4498103663305026,1.51196729521927,1.2853053694098089,1.415694343653194,4029.0,transit,1459.5,car,600.0,58.89003083247688,transit,1399.5,car,540.0,61.41479099678456,transit,1646.3,car,420.0,74.48824637064934,1560.0,194.7930681999108,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1459.5,1399.5,1646.3,1501.7666666666667,8319.0,no,yes,8199.0,no,yes,8692.6,no,yes,8403.533333333333,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
401,CinemaxX,CinemaxX_Raffineriestraße_15.csv,805.4,309.5,195.9,0.0,CinemaxX_Raffineriestraße_18.csv,805.4,309.5,195.9,0.0,CinemaxX_Raffineriestraße_21.csv,745.4,309.5,195.9,0.0,341.2,871.0,Halle (Saale),POINT (11.99263190908471 51.48093526818072),1684.8055901137802,850.8287612547683,,2356.2,1.0564052163580435,1.0564052163580435,1.1414391752814173,1.0847498693325015,2015.0,transit,805.4,car,300.0,62.75142786193196,transit,805.4,car,300.0,62.75142786193196,transit,745.4,car,240.0,67.80252213576603,840.0,193.30537785963,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,805.4,805.4,745.4,785.4,7010.8,no,yes,7010.8,no,yes,6890.8,no,yes,6970.8,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
402,Bel Etage,Bel Etage_Raffineriestraße_15.csv,956.4,309.5,346.9,0.0,Bel Etage_Raffineriestraße_18.csv,956.4,309.5,346.9,0.0,Bel Etage_Raffineriestraße_21.csv,886.7,309.5,337.2,0.0,356.8,936.8,Halle (Saale),POINT (11.99263190908471 51.48093526818072),1684.8055901137802,927.5550787540624,,2799.5,0.9698401074383756,0.9698401074383756,1.0460754243307346,0.9952518797358284,2442.7,foot,936.8,car,300.0,68.63237139272272,foot,936.8,car,300.0,68.63237139272272,transit,886.7,car,240.0,72.93334837036201,840.0,210.19809115580745,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,936.8,936.8,886.7,920.1,7273.6,no,yes,7273.6,no,yes,7173.4,no,yes,7240.2,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
403,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Raffineriestraße_15.csv,1472.1,667.3,84.8,0.0,Prisma Cinema Halle-Neustadt_Raffineriestraße_18.csv,1472.1,667.3,84.8,0.0,Prisma Cinema Halle-Neustadt_Raffineriestraße_21.csv,1472.1,667.3,84.8,0.0,755.4,4072.6,Halle (Saale),POINT (11.99263190908471 51.48093526818072),1684.8055901137802,5045.509137199683,,4416.299999999999,3.427422822634117,3.427422822634117,3.427422822634117,3.427422822634117,3660.899999999999,transit,1472.1,car,720.0,51.090279192989605,transit,1472.1,car,720.0,51.090279192989605,transit,1472.1,car,720.0,51.090279192989605,2160.0,153.2708375789688,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1472.1,1472.1,1472.1,1472.0999999999997,8344.2,no,yes,8344.2,no,yes,8344.2,no,yes,8344.199999999999,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
