,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
84,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
85,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
86,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
87,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
88,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
89,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
90,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
91,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
92,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
93,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
94,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
95,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
96,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
97,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
98,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
99,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
100,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
101,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
102,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
103,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
0,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
1,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
2,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
3,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
4,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
5,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
6,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
7,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
8,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
9,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
10,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
11,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
12,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
13,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
14,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
15,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
16,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
17,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
18,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
19,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
20,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
21,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
22,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
23,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
24,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
25,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
26,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
27,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
28,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
29,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
30,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
31,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
32,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
33,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
34,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
35,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
36,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
37,45-64,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
