,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
210,45-64,2031.7,9463.4,no,yes,2031.7,9463.4,foot,no,yes,2031.7,9463.4,foot,no,yes,2031.7,9463.4,foot,no,yes
211,45-64,1319.2,8038.4,no,yes,1359.2,8118.4,transit,no,yes,1359.2,8118.4,transit,no,yes,1239.2,7878.4,transit,no,yes
212,45-64,496.8999999999999,6393.8,no,yes,496.9,6393.8,foot,no,yes,496.9,6393.8,foot,no,yes,496.9,6393.8,foot,no,yes
213,45-64,1510.0,8420.0,no,yes,1510.0,8420.0,foot,no,yes,1510.0,8420.0,foot,no,yes,1510.0,8420.0,foot,no,yes
214,45-64,2726.9666666666667,10853.933333333334,no,yes,2723.7,10847.4,transit,no,yes,2723.7,10847.4,transit,no,yes,2733.5,10867.0,transit,no,yes
215,45-64,879.4,7158.8,no,yes,879.4,7158.8,foot,no,yes,879.4,7158.8,foot,no,yes,879.4,7158.8,foot,no,yes
216,45-64,1150.7,7701.4,no,yes,1230.7,7861.4,transit,no,yes,1110.7,7621.4,transit,no,yes,1110.7,7621.4,transit,no,yes
217,45-64,740.7000000000002,6881.400000000001,no,yes,740.7,6881.4,transit,no,yes,740.7,6881.4,transit,no,yes,740.7,6881.4,transit,no,yes
218,45-64,1441.2333333333333,8282.466666666667,no,yes,976.4,7352.8,transit,no,yes,976.4,7352.8,transit,no,yes,2370.9,10141.8,transit,no,yes
219,45-64,667.2666666666667,6734.533333333333,no,yes,676.8,6753.6,transit,no,yes,676.8,6753.6,transit,no,yes,648.2,6696.4,transit,no,yes
220,45-64,1971.5999999999997,9343.199999999999,no,yes,1931.6,9263.2,transit,no,yes,1931.6,9263.2,transit,no,yes,2051.6,9503.2,transit,no,yes
221,45-64,1317.9,8035.8,no,yes,1277.9,7955.8,transit,no,yes,1277.9,7955.8,transit,no,yes,1397.9,8195.8,transit,no,yes
222,45-64,1344.7333333333333,8089.466666666667,no,yes,1359.3,8118.6,transit,no,yes,1359.3,8118.6,transit,no,yes,1315.6,8031.2,transit,no,yes
223,45-64,1783.5,8967.0,no,yes,2019.7,9439.4,transit,no,yes,1545.4,8490.8,transit,no,yes,1785.4,8970.8,transit,no,yes
224,45-64,2657.1666666666665,10714.333333333332,no,yes,2108.8,9617.6,transit,no,yes,2050.0,9500.0,transit,no,yes,3812.7,13025.4,foot,no,yes
225,45-64,1919.2,9238.4,no,yes,1858.8,9117.6,transit,no,yes,1920.0,9240.0,transit,no,yes,1978.8,9357.6,transit,no,yes
226,45-64,5397.3,16194.6,no,yes,5397.3,16194.6,foot,no,yes,5397.3,16194.6,foot,no,yes,5397.3,16194.6,foot,no,yes
227,45-64,1853.7333333333333,9107.466666666667,no,yes,1676.1,8752.2,transit,no,yes,1676.1,8752.2,transit,no,yes,2209.0,9818.0,transit,no,yes
228,45-64,1055.2,7510.4,no,yes,1075.2,7550.4,transit,no,yes,1075.2,7550.4,transit,no,yes,1015.2,7430.4,transit,no,yes
229,45-64,880.1666666666666,7160.333333333333,no,yes,945.2,7290.4,transit,no,yes,1005.2,7410.4,transit,no,yes,690.1,6780.2,transit,no,yes
