,osm_cinemas,start_location,15_likely_women,15_possible_women,18_likely_women,18_possible_women,21_likely_women,21_possible_women,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over,15 transit is reasonable,18 transit is reasonable,21 transit is reasonable,15 transit is more reasonable than car,18 transit is more reasonable than car,21 transit is more reasonable than car
0,4,POINT (8.62878375 49.3724574),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,75.0,75.0,0.0,0.0,0.0
0,4,POINT (8.678214509226287 49.41639026381335),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,50.0,50.0,25.0,0.0,0.0,0.0
0,4,POINT (8.6870048 49.390691499999996),1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,3,4,3,4,2,4,2,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,100.0,100.0,50.0,0.0,0.0,0.0
0,4,POINT (8.689481134895177 49.415912462675),1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,2,4,2,4,2,4,2,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,75.0,75.0,75.0,0.0,0.0,0.0
0,4,POINT (8.689275396593942 49.42795709624412),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,100.0,0.0,0.0,0.0
0,4,POINT (8.688382602731705 49.41567080469227),1,4,1,4,2,4,1,4,1,4,1,4,1,4,1,4,2,4,2,4,2,4,2,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,75.0,75.0,75.0,0.0,0.0,0.0
0,4,POINT (8.67432571202068 49.38406897368416),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,100.0,0.0,0.0,0.0
0,4,POINT (8.672473313183145 49.37519608163859),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,100.0,0.0,0.0,0.0
0,4,POINT (8.661229845539957 49.40429662717889),1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,2,4,2,4,1,4,1,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,75.0,75.0,75.0,0.0,0.0,0.0
0,4,POINT (8.68083972496118 49.380536589604326),1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,1,4,1,4,0,4,0,4,100.0,100.0,100.0,0.0,0.0,0.0
