,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,average changes,15_chosen_route,18_chosen_route,21_chosen_route,average_chosen_route,15_visit_time,15_likely_women,15_possible_women,18_visit_time,18_likely_women,18_possible_women,21_visit_time,21_likely_women,21_possible_women,average_visit_time,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over
199,Cinema Arthouse,Cinema Arthouse_Piärkamp_15.csv,2680.0,1067.4,472.6,0.0,Cinema Arthouse_Piärkamp_18.csv,2680.0,1067.4,472.6,0.0,Cinema Arthouse_Piärkamp_21.csv,2560.0,1067.4,472.6,0.0,582.3,3344.4,Osnabrück,POINT (8.095447428840213 52.261200337720986),3783.47826310047,3573.423512196732,,7920.0,1.3333669821629597,1.3333669821629597,1.3958685594518483,1.354200841259256,7337.7,transit,2680.0,car,1140.0,57.46268656716418,transit,2680.0,car,1140.0,57.46268656716418,transit,2560.0,car,1020.0,60.15625,3300.0,58.36054104477611,0.0,2680.0,2680.0,2560.0,2640.0,10760.0,no,yes,10760.0,no,yes,10520.0,no,yes,10680.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
200,Filmtheater Hasetor,Filmtheater Hasetor_HegerFriedhof_15.csv,1649.5,230.6,278.9,1.0,Filmtheater Hasetor_HegerFriedhof_18.csv,2009.5,230.6,278.9,1.0,no routes possible to this cinema,,,,,731.2,3195.7,Osnabrück,POINT (7.9978454087903925 52.2625873636712),3817.2846029306456,3740.4694743008818,,,2.267638359685288,1.8613931198312423,,,,transit,1649.5,car,1140.0,30.88814792361321,transit,2009.5,car,1500.0,25.35456581239114,foot,3195.7,car,,,,,,1649.5,2009.5,3195.7,2284.9,8699.0,no,yes,9419.0,no,yes,11791.4,no,yes,9969.8,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
201,Hall of Fame,Hall of Fame_HegerFriedhof_15.csv,1246.6,230.6,56.0,1.0,Hall of Fame_HegerFriedhof_18.csv,1606.6,230.6,56.0,1.0,Hall of Fame_HegerFriedhof_21.csv,1606.6,230.6,56.0,1.0,755.5,3515.2,Osnabrück,POINT (7.9978454087903925 52.2625873636712),3817.2846029306456,4290.416414009349,,4459.799999999999,3.441694540357251,2.670494469070926,2.670494469070926,2.927561159499701,3704.2999999999993,transit,1246.6,car,960.0,22.99053425316862,transit,1606.6,car,1320.0,17.838914477779163,transit,1606.6,car,1320.0,17.838914477779163,3600.0,19.55612106957565,3.0,1246.6,1606.6,1606.6,1486.5999999999997,7893.2,no,yes,8613.2,no,yes,8613.2,no,yes,8373.199999999999,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
202,3-Seiten-Kino,no routes possible to this cinema,,,,,3-Seiten-Kino_HegerFriedhof_18.csv,6832.2,952.2,1260.0,5.0,no routes possible to this cinema,,,,,763.0,4780.2,Osnabrück,POINT (7.9978454087903925 52.2625873636712),3817.2846029306456,5133.077153127671,,,,0.75130662936209,,,,foot,4780.2,car,,,foot,4780.2,car,4620.0,32.37902871695793,foot,4780.2,car,,,,,,4780.2,4780.2,4780.2,4780.2,14960.4,no,yes,14960.4,no,yes,14960.4,no,yes,14960.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
203,Cinema Arthouse,Cinema Arthouse_HegerFriedhof_15.csv,1334.1,230.6,203.5,0.0,Cinema Arthouse_HegerFriedhof_18.csv,1334.1,230.6,203.5,0.0,Cinema Arthouse_HegerFriedhof_21.csv,2175.7,952.2,203.5,1.0,770.1,3412.7,Osnabrück,POINT (7.9978454087903925 52.2625873636712),3817.2846029306456,3947.578948700373,,4843.9,2.95898279641734,2.95898279641734,1.8143948838076815,2.5774534922141203,4073.8,transit,1334.1,car,899.9999999999999,32.53879019563752,transit,1334.1,car,899.9999999999999,32.53879019563752,transit,2175.7,car,1019.9999999999998,53.11853656294527,2819.9999999999995,39.398705651406765,1.0,1334.1,1334.1,2175.7,1614.6333333333332,8068.2,no,yes,8068.2,no,yes,9751.4,no,yes,8629.266666666666,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
204,Filmtheater Hasetor,Filmtheater Hasetor_Berningshöhe_15.csv,1946.2,740.2,6.0,0.0,Filmtheater Hasetor_Berningshöhe_18.csv,2133.2,867.2,6.0,1.0,Filmtheater Hasetor_Berningshöhe_21.csv,1826.2,740.2,6.0,1.0,876.7,3241.9,Osnabrück,POINT (8.057038779848574 52.245357573688125),3724.5895673487935,4055.702734457168,,5905.599999999999,2.083908506041089,1.901229483619524,2.2208425881377547,2.068660192599456,5028.9,transit,1946.2,car,1200.0,38.34138320830336,transit,2133.2,car,1259.9999999999998,40.93380836302269,transit,1826.2,car,1080.0,40.86080385499945,3540.0,40.04533180877517,2.0,1946.2,2133.2,1826.2,1968.533333333333,9292.4,no,yes,9666.4,no,yes,9052.4,no,yes,9337.066666666666,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
205,Hall of Fame,Hall of Fame_Berningshöhe_15.csv,2498.9,1241.1,117.8,2.0,Hall of Fame_Berningshöhe_18.csv,1696.2,740.2,56.0,3.0,Hall of Fame_Berningshöhe_21.csv,1816.2,740.2,56.0,1.0,696.0,2516.8,Osnabrück,POINT (8.057038779848574 52.245357573688125),3724.5895673487935,2991.0758417658244,,6011.3,1.1969569977853554,1.7633980908889426,1.6468868196045725,1.5357473027596231,5315.3,transit,2498.9,car,1140.0000000000002,54.379927167953895,transit,1696.2,car,900.0,46.94021931376017,transit,1816.2,car,1020.0,43.8387842748596,3060.0,48.386310252191215,6.0,2498.9,1696.2,1816.2,2003.7666666666667,10397.8,no,yes,8792.4,no,yes,9032.4,no,yes,9407.533333333333,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
206,3-Seiten-Kino,3-Seiten-Kino_Berningshöhe_15.csv,1133.9,740.2,333.7,0.0,3-Seiten-Kino_Berningshöhe_18.csv,1133.9,740.2,333.7,0.0,3-Seiten-Kino_Berningshöhe_21.csv,1133.9,740.2,333.7,0.0,554.9,904.3,Osnabrück,POINT (8.057038779848574 52.245357573688125),3724.5895673487935,1000.4016370271556,,3401.7000000000003,0.8822661936918208,0.8822661936918208,0.8822661936918208,0.8822661936918208,2846.8,foot,904.3,car,60.0,94.70852808889671,foot,904.3,car,60.0,94.70852808889671,foot,904.3,car,60.0,94.70852808889671,180.0,94.70852808889671,0.0,904.3,904.3,904.3,904.2999999999998,7208.6,no,yes,7208.6,no,yes,7208.6,no,yes,7208.599999999999,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
207,Cinema Arthouse,Cinema Arthouse_Berningshöhe_15.csv,1992.3,740.2,232.1,0.0,Cinema Arthouse_Berningshöhe_18.csv,2450.7,867.2,203.5,1.0,Cinema Arthouse_Berningshöhe_21.csv,1819.3,867.2,232.1,1.0,824.7,2943.4,Osnabrück,POINT (8.057038779848574 52.245357573688125),3724.5895673487935,3605.466808307687,,6262.3,1.8097007520492328,1.4711987629280154,1.9817879449830635,1.7542291533201038,5437.6,transit,1992.3,car,1020.0,48.80289113085379,transit,2450.7,car,1379.9999999999998,43.68955808544498,transit,1819.3,car,720.0,60.42433903149563,3119.9999999999995,50.9722627492648,2.0,1992.3,2450.7,1819.3,2087.4333333333334,9384.6,no,yes,10301.4,no,yes,9038.6,no,yes,9574.866666666667,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
208,Filmtheater Hasetor,Filmtheater Hasetor_Hauswörmannsweg_15.csv,1868.6,602.6,6.0,1.0,Filmtheater Hasetor_Hauswörmannsweg_18.csv,1868.6,602.6,6.0,1.0,Filmtheater Hasetor_Hauswörmannsweg_21.csv,1708.9,106.6,522.3,1.0,526.8,2520.3,Osnabrück,POINT (8.039521078251818 52.25401396036818),2759.915575533515,3005.442578141802,,5446.1,1.6083926887197917,1.6083926887197917,1.7587000866883973,1.6584951547093267,4919.3,transit,1868.6,car,1260.0,32.56983838167612,transit,1868.6,car,1260.0,32.56983838167612,transit,1708.9,car,1080.0,36.801451225934805,3600.0,33.98037599642902,3.0,1868.6,1868.6,1708.9,1815.3666666666668,9137.2,no,yes,9137.2,no,yes,8817.8,no,yes,9030.733333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
209,Hall of Fame,Hall of Fame_Hauswörmannsweg_15.csv,1314.5,106.6,67.9,2.0,Hall of Fame_Hauswörmannsweg_18.csv,1426.3,106.6,119.7,1.0,Hall of Fame_Hauswörmannsweg_21.csv,1379.4,359.7,119.7,1.0,346.1,2004.7,Osnabrück,POINT (8.039521078251818 52.25401396036818),2759.915575533515,2412.756840061201,,4120.200000000001,1.835493982549411,1.6916194629889931,1.749135015268378,1.758749486935594,3774.100000000001,transit,1314.5,car,1140.0,13.275009509319132,transit,1426.3,car,1200.0,15.86622730140924,transit,1379.4,car,900.0000000000001,34.75424097433666,3240.0,21.29849259502168,4.0,1314.5,1426.3,1379.4,1373.4000000000003,8029.0,no,yes,8252.6,no,yes,8158.8,no,yes,8146.800000000001,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
210,3-Seiten-Kino,3-Seiten-Kino_Hauswörmannsweg_15.csv,2616.3,602.6,333.7,0.0,3-Seiten-Kino_Hauswörmannsweg_18.csv,2616.3,602.6,333.7,0.0,3-Seiten-Kino_Hauswörmannsweg_21.csv,2529.8,816.1,333.7,0.0,632.1,2031.7,Osnabrück,POINT (8.039521078251818 52.25401396036818),2759.915575533515,2137.8740232688106,,7762.400000000001,0.8171364229135842,0.8171364229135842,0.8450762998137443,0.8264497152136376,7130.3,foot,2031.7,car,1680.0000000000002,35.787180369223705,foot,2031.7,car,1680.0000000000002,35.787180369223705,foot,2031.7,car,1380.0000000000002,45.45023322001739,4740.000000000001,39.00819798615493,0.0,2031.7,2031.7,2031.7,2031.7,9463.4,no,yes,9463.4,no,yes,9463.4,no,yes,9463.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
211,Cinema Arthouse,Cinema Arthouse_Hauswörmannsweg_15.csv,1359.2,106.6,472.6,0.0,Cinema Arthouse_Hauswörmannsweg_18.csv,1359.2,106.6,472.6,0.0,Cinema Arthouse_Hauswörmannsweg_21.csv,1239.2,106.6,472.6,1.0,474.8,2330.3,Osnabrück,POINT (8.039521078251818 52.25401396036818),2759.915575533515,2715.5620495086155,,3957.6,1.9979120434877984,1.9979120434877984,2.191383190371704,2.0624024257824334,3482.8,transit,1359.2,car,780.0,42.61330194231901,transit,1359.2,car,780.0,42.61330194231901,transit,1239.2,car,660.0,46.73983214977405,2220.0,43.98881201147069,1.0,1359.2,1359.2,1239.2,1319.2,8118.4,no,yes,8118.4,no,yes,7878.4,no,yes,8038.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
212,Filmtheater Hasetor,Filmtheater Hasetor_Handwerkskammer_15.csv,,,5798.6,0.0,Filmtheater Hasetor_Handwerkskammer_18.csv,1242.5,673.7,328.8,0.0,Filmtheater Hasetor_Handwerkskammer_21.csv,1182.5,673.7,328.8,0.0,132.3,496.9,Osnabrück,POINT (8.04226999841991 52.28622224916437),948.7161558847392,600.8390394359512,,,,0.4835726675540855,0.5081091242587326,,,foot,496.9,car,,,foot,496.9,car,240.0,80.6841046277666,foot,496.9,car,180.0,84.77801268498943,,,0.0,496.9,496.9,496.9,496.8999999999999,6393.8,yes,yes,6393.8,yes,yes,6393.8,yes,yes,6393.8,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
213,Hall of Fame,Hall of Fame_Handwerkskammer_15.csv,1561.4,545.4,56.0,1.0,Hall of Fame_Handwerkskammer_18.csv,1561.4,545.4,56.0,1.0,Hall of Fame_Handwerkskammer_21.csv,2619.4,1619.1,100.3,0.0,306.6,1510.0,Osnabrück,POINT (8.04226999841991 52.28622224916437),948.7161558847392,1918.9846467282864,,5742.200000000001,1.22901540074823,1.22901540074823,0.7326046601238018,1.0635451538734206,5435.6,foot,1510.0,car,960.0,38.5167157679006,foot,1510.0,car,960.0,38.5167157679006,foot,1510.0,car,900.0000000000002,65.64098648545468,2820.0000000000005,47.55813934041862,2.0,1510.0,1510.0,1510.0,1510.0,8420.0,no,yes,8420.0,no,yes,8420.0,no,yes,8420.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
214,3-Seiten-Kino,3-Seiten-Kino_Handwerkskammer_15.csv,2723.7,673.7,670.0,0.0,3-Seiten-Kino_Handwerkskammer_18.csv,2723.7,673.7,670.0,0.0,3-Seiten-Kino_Handwerkskammer_21.csv,2733.5,673.7,859.8,3.0,911.8,3598.1,Osnabrück,POINT (8.04226999841991 52.28622224916437),948.7161558847392,4494.66282282571,,8180.9,1.650204803328454,1.650204803328454,1.644288576120618,1.6482327275925086,7269.099999999999,transit,2723.7,car,1379.9999999999998,49.33362705143739,transit,2723.7,car,1379.9999999999998,49.33362705143739,transit,2733.5,car,1200.0,56.10023779037864,3960.0,51.58916396441781,3.0,2723.7,2723.7,2733.5,2726.9666666666667,10847.4,no,yes,10847.4,no,yes,10867.0,no,yes,10853.933333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
215,Cinema Arthouse,Cinema Arthouse_Handwerkskammer_15.csv,2106.3,673.7,472.6,1.0,Cinema Arthouse_Handwerkskammer_18.csv,2106.3,673.7,472.6,1.0,Cinema Arthouse_Handwerkskammer_21.csv,1806.3,673.7,472.6,1.0,206.3,879.4,Osnabrück,POINT (8.04226999841991 52.28622224916437),948.7161558847392,1114.413580948309,,6018.900000000001,0.5290858761564396,0.5290858761564396,0.6169592985375125,0.5583770169501306,5812.6,foot,879.4,car,960.0,54.42244694487965,foot,879.4,car,960.0,54.42244694487965,foot,879.4,car,659.9999999999998,63.46121906660024,2580.0,57.435370985453176,3.0,879.4,879.4,879.4,879.4,7158.8,no,yes,7158.8,no,yes,7158.8,no,yes,7158.8,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
216,Filmtheater Hasetor,Filmtheater Hasetor_Schinkelstraße_15.csv,1230.7,204.7,6.0,1.0,Filmtheater Hasetor_Schinkelstraße_18.csv,1110.7,204.7,6.0,1.0,Filmtheater Hasetor_Schinkelstraße_21.csv,1110.7,204.7,6.0,1.0,312.4,1622.1,Osnabrück,POINT (8.072495847779242 52.28312276732157),1783.3818904753816,1972.1766713457964,,3452.1000000000004,1.602483685175751,1.775615982124603,1.775615982124603,1.7179052164749855,3139.7000000000003,transit,1230.7,car,1020.0,17.12033801901357,transit,1110.7,car,900.0,18.970018906995588,transit,1110.7,car,900.0,18.970018906995588,2820.0,18.35345861100158,3.0,1230.7,1110.7,1110.7,1150.7,7861.4,no,yes,7621.4,no,yes,7621.4,no,yes,7701.4,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
217,Hall of Fame,Hall of Fame_Schinkelstraße_15.csv,740.7,204.7,56.0,0.0,Hall of Fame_Schinkelstraße_18.csv,740.7,204.7,56.0,0.0,Hall of Fame_Schinkelstraße_21.csv,740.7,204.7,56.0,0.0,355.7,1316.6,Osnabrück,POINT (8.072495847779242 52.28312276732157),1783.3818904753816,1533.710467079138,,2222.1000000000004,2.0706230148226514,2.0706230148226514,2.0706230148226514,2.0706230148226514,1866.4000000000003,transit,740.7,car,480.00000000000006,35.19643580396921,transit,740.7,car,480.00000000000006,35.19643580396921,transit,740.7,car,480.00000000000006,35.19643580396921,1440.0000000000002,35.19643580396921,0.0,740.7,740.7,740.7,740.7000000000002,6881.4,no,yes,6881.4,no,yes,6881.4,no,yes,6881.400000000001,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
218,3-Seiten-Kino,3-Seiten-Kino_Schinkelstraße_15.csv,976.4,162.7,333.7,0.0,3-Seiten-Kino_Schinkelstraße_18.csv,976.4,162.7,333.7,0.0,3-Seiten-Kino_Schinkelstraße_21.csv,2370.9,777.2,333.7,1.0,919.0,3434.9,Osnabrück,POINT (8.072495847779242 52.28312276732157),1783.3818904753816,3736.423766784641,,4323.7,3.826734705842525,3.826734705842525,1.5759516499154924,3.0764736872001808,3404.7,transit,976.4,car,480.0,50.83981974600574,transit,976.4,car,480.0,50.83981974600574,transit,2370.9,car,1260.0,46.855624446412754,2220.0,49.51175464614141,1.0,976.4,976.4,2370.9,1441.2333333333333,7352.8,no,yes,7352.8,no,yes,10141.8,no,yes,8282.466666666667,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
219,Cinema Arthouse,Cinema Arthouse_Schinkelstraße_15.csv,676.8,204.7,232.1,0.0,Cinema Arthouse_Schinkelstraße_18.csv,676.8,204.7,232.1,0.0,Cinema Arthouse_Schinkelstraße_21.csv,648.2,204.7,203.5,0.0,294.9,1362.6,Osnabrück,POINT (8.072495847779242 52.28312276732157),1783.3818904753816,1635.9938718639928,,2001.8,2.417248628640652,2.417248628640652,2.523902918642383,2.4528000586412286,1706.9,transit,676.8,car,240.0,64.53900709219859,transit,676.8,car,240.0,64.53900709219859,transit,648.2,car,240.00000000000009,62.97439062017896,720.0,64.01746826819205,0.0,676.8,676.8,648.2,667.2666666666667,6753.6,yes,yes,6753.6,yes,yes,6696.4,yes,yes,6734.533333333333,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
220,Filmtheater Hasetor,Filmtheater Hasetor_HettlicherMasch_15.csv,1931.6,725.6,6.0,0.0,Filmtheater Hasetor_HettlicherMasch_18.csv,1931.6,725.6,6.0,0.0,Filmtheater Hasetor_HettlicherMasch_21.csv,2051.6,725.6,6.0,0.0,772.7,4411.2,Osnabrück,POINT (8.099498273689965 52.245965133049715),5053.0235599790285,5435.746788895858,,5914.799999999999,2.8141161673720534,2.8141161673720534,2.649515884624614,2.7592494064562403,5142.099999999999,transit,1931.6,car,1200.0,37.87533650859391,transit,1931.6,car,1200.0,37.87533650859391,transit,2051.6,car,1320.0,35.659972704230846,3720.0,37.13688190713955,0.0,1931.6,1931.6,2051.6,1971.5999999999997,9263.2,no,yes,9263.2,no,yes,9503.2,no,yes,9343.199999999999,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
221,Hall of Fame,Hall of Fame_HettlicherMasch_15.csv,1277.9,561.9,56.0,0.0,Hall of Fame_HettlicherMasch_18.csv,1277.9,561.9,56.0,0.0,Hall of Fame_HettlicherMasch_21.csv,1397.9,561.9,56.0,0.0,588.3,3444.7,Osnabrück,POINT (8.099498273689965 52.245965133049715),5053.0235599790285,4035.0753010622702,,3953.7,3.1575829885454807,3.1575829885454807,2.886526433265806,3.067230803452256,3365.4000000000005,transit,1277.9,car,660.0000000000001,48.35276625714062,transit,1277.9,car,660.0000000000001,48.35276625714062,transit,1397.9,car,780.0000000000001,44.20201731168181,2100.0000000000005,46.969183275321015,0.0,1277.9,1277.9,1397.9,1317.9,7955.8,no,yes,7955.8,no,yes,8195.8,no,yes,8035.8,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
222,3-Seiten-Kino,3-Seiten-Kino_HettlicherMasch_15.csv,1359.3,725.6,333.7,0.0,3-Seiten-Kino_HettlicherMasch_18.csv,1359.3,725.6,333.7,0.0,3-Seiten-Kino_HettlicherMasch_21.csv,1315.6,561.9,333.7,0.0,433.2,1944.2,Osnabrück,POINT (8.099498273689965 52.245965133049715),5053.0235599790285,2054.295771028205,,4034.2,1.5112894659223166,1.5112894659223166,1.5614896404896663,1.5280228574447663,3601.0,transit,1359.3,car,300.0,77.92981681747959,transit,1359.3,car,300.0,77.92981681747959,transit,1315.6,car,420.0,68.07540285801156,1020.0,74.64501216432359,0.0,1359.3,1359.3,1315.6,1344.7333333333333,8118.6,no,yes,8118.6,no,yes,8031.2,no,yes,8089.466666666667,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
223,Cinema Arthouse,Cinema Arthouse_HettlicherMasch_15.csv,2019.7,556.2,203.5,1.0,Cinema Arthouse_HettlicherMasch_18.csv,1545.4,561.9,203.5,0.0,Cinema Arthouse_HettlicherMasch_21.csv,1785.4,561.9,203.5,0.0,717.0,4024.7,Osnabrück,POINT (8.099498273689965 52.245965133049715),5053.0235599790285,4855.09921361176,,5350.5,2.403871472798812,3.1416456668899704,2.719334162435174,2.754950434041319,4633.5,transit,2019.7,car,1260.0,37.61449720255484,transit,1545.4,car,780.0000000000001,49.527630386954826,transit,1785.4,car,1020.0,42.869945110339415,3060.0,43.33735756661636,1.0,2019.7,1545.4,1785.4,1783.5,9439.4,no,yes,8490.8,no,yes,8970.8,no,yes,8967.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
224,Filmtheater Hasetor,Filmtheater Hasetor_Töpferstraße_15.csv,2108.8,242.8,6.0,2.0,Filmtheater Hasetor_Töpferstraße_18.csv,2050.0,544.0,6.0,1.0,no routes possible to this cinema,,,,,795.0,3812.7,Osnabrück,POINT (7.986044250000001 52.264062349999996),4487.182393139106,4364.580264298264,,,2.069698532007902,2.129063543560129,,,,transit,2108.8,car,1860.0,11.798179059180576,transit,2050.0,car,1500.0,26.82926829268293,foot,3812.7,car,,,,,,2108.8,2050.0,3812.7,2657.1666666666665,9617.6,no,yes,9500.0,no,yes,13025.4,no,yes,10714.333333333332,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
225,Hall of Fame,Hall of Fame_Töpferstraße_15.csv,1858.8,242.8,56.0,3.0,Hall of Fame_Töpferstraße_18.csv,1920.0,544.0,56.0,1.0,Hall of Fame_Töpferstraße_21.csv,1978.8,242.8,56.0,1.0,916.1,4132.3,Osnabrück,POINT (7.986044250000001 52.264062349999996),4487.182393139106,5042.012260086381,,5757.6,2.712509285607048,2.626048052128324,2.5480150899971603,2.628857475910844,4841.5,transit,1858.8,car,1560.0,16.07488702388638,transit,1920.0,car,1320.0,31.25,transit,1978.8,car,1680.0,15.100060642813828,4560.0,20.80831588890007,5.0,1858.8,1920.0,1978.8,1919.2,9117.6,no,yes,9240.0,no,yes,9357.6,no,yes,9238.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
226,3-Seiten-Kino,no routes possible to this cinema,,,,,3-Seiten-Kino_Töpferstraße_18.csv,5939.2,985.5,333.7,5.0,no routes possible to this cinema,,,,,923.7,5397.3,Osnabrück,POINT (7.986044250000001 52.264062349999996),4487.182393139106,5952.529971986971,,,,1.0022444053049184,,,,foot,5397.3,car,,,foot,5397.3,car,4620.0,22.21174568965517,foot,5397.3,car,,,,,,5397.3,5397.3,5397.3,5397.3,16194.6,no,yes,16194.6,no,yes,16194.6,no,yes,16194.6,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
227,Cinema Arthouse,Cinema Arthouse_Töpferstraße_15.csv,1676.1,544.0,232.1,0.0,Cinema Arthouse_Töpferstraße_18.csv,1676.1,544.0,232.1,0.0,Cinema Arthouse_Töpferstraße_21.csv,2209.0,985.5,203.5,1.0,869.0,4029.8,Osnabrück,POINT (7.986044250000001 52.264062349999996),4487.182393139106,4634.909420733629,,5561.2,2.7652940879026486,2.7652940879026486,2.0981934905991984,2.542927222134832,4692.2,transit,1676.1,car,899.9999999999999,46.3039198138536,transit,1676.1,car,899.9999999999999,46.3039198138536,transit,2209.0,car,1020.0,53.82526029877772,2820.0,48.8110333088283,1.0,1676.1,1676.1,2209.0,1853.7333333333333,8752.2,no,yes,8752.2,no,yes,9818.0,no,yes,9107.466666666667,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
